*
Temp0 deg C	Temp1 deg C	Time (sec)
171.731598	20.973437	290.000000
171.426503	20.973437	292.000000
170.816359	20.973437	294.000000
170.206283	20.973437	296.000000
169.596275	20.973437	298.000000
169.291298	20.973437	300.000000
168.681399	20.973437	302.000000
168.071576	20.973437	304.000000
167.766693	20.973437	306.000000
167.156989	20.973437	308.000000
166.852167	20.973437	310.000000
166.242587	20.973437	312.000000
165.937830	20.973437	314.000000
165.480732	20.973437	316.000000
165.176029	20.973437	318.000000
164.871350	20.973437	320.000000
164.719022	20.973437	322.000000
164.566694	20.973437	324.000000
164.414377	20.973437	326.000000
164.414377	20.973437	328.000000
164.262061	20.973437	330.000000
164.262061	20.973437	332.000000
164.262061	20.973437	334.000000
164.566694	20.973437	336.000000
164.566694	20.973437	338.000000
164.566694	20.973437	340.000000
164.566694	20.973437	342.000000
164.719022	20.973437	344.000000
164.871350	20.973437	346.000000
164.871350	20.973437	348.000000
164.871350	20.973437	350.000000
165.023690	20.973437	352.000000
165.176029	20.973437	354.000000
165.176029	20.973437	356.000000
165.176029	20.973437	358.000000
165.176029	20.973437	360.000000
165.176029	20.973437	362.000000
165.176029	20.973437	364.000000
165.176029	20.973437	366.000000
165.176029	20.973437	368.000000
165.176029	20.973437	370.000000
164.871350	20.973437	372.000000
164.871350	20.973437	374.000000
164.871350	20.973437	376.000000
164.719022	20.973437	378.000000
164.566694	20.973437	380.000000
164.566694	20.973437	382.000000
164.414377	20.973437	384.000000
164.414377	20.973437	386.000000
164.262061	20.973437	388.000000
163.957451	20.973437	390.000000
163.957451	20.973437	392.000000
163.805159	20.973437	394.000000
163.652866	20.973437	396.000000
163.652866	20.973437	398.000000
163.500586	20.973437	400.000000
163.348305	20.973437	402.000000
163.196037	20.973437	404.000000
163.043769	20.973437	406.000000
163.043769	20.973437	408.000000
162.891514	20.973437	410.000000
162.739258	20.973437	412.000000
162.739258	20.973437	414.000000
162.434773	20.973437	416.000000
162.434773	20.973437	418.000000
162.282543	20.973437	420.000000
162.130313	20.973437	422.000000
162.130313	20.973437	424.000000
161.978096	20.973437	426.000000
161.825879	20.973437	428.000000
161.825879	20.973437	430.000000
161.673675	20.973437	432.000000
161.521471	20.973437	434.000000
161.521471	20.821711	436.000000
161.369281	20.973437	438.000000
161.217090	20.973437	440.000000
161.217090	20.821711	442.000000
161.064913	20.821711	444.000000
160.912736	20.973437	446.000000
160.760573	20.973437	448.000000
160.608409	20.973437	450.000000
160.608409	20.973437	452.000000
160.304110	20.821711	454.000000
160.304110	20.973437	456.000000
160.151975	20.973437	458.000000
159.999839	20.973437	460.000000
159.999839	20.973437	462.000000
159.695596	20.821711	464.000000
159.543489	20.973437	466.000000
159.391381	20.973437	468.000000
159.239289	20.821711	470.000000
159.087196	20.973437	472.000000
158.935118	20.973437	474.000000
158.783039	20.821711	476.000000
158.478912	20.669986	478.000000
158.478912	20.973437	480.000000
158.326864	20.973437	482.000000
158.022782	20.973437	484.000000
157.870748	20.821711	486.000000
157.718730	20.973437	488.000000
157.566711	20.821711	490.000000
157.414708	20.973437	492.000000
157.262705	20.669986	494.000000
157.110718	20.821711	496.000000
156.958730	20.973437	498.000000
156.654787	20.669986	500.000000
156.502831	20.669986	502.000000
156.350875	20.821711	504.000000
156.198935	20.669986	506.000000
156.046995	20.669986	508.000000
155.895071	20.669986	510.000000
155.743147	20.821711	512.000000
155.439331	20.821711	514.000000
155.439331	20.669986	516.000000
155.135549	20.821711	518.000000
154.983674	20.821711	520.000000
154.831799	20.669986	522.000000
154.679941	20.669986	524.000000
154.528083	20.669986	526.000000
154.224401	20.821711	528.000000
154.224401	20.669986	530.000000
153.920752	20.973437	532.000000
153.617138	20.669986	534.000000
153.617138	20.821711	536.000000
153.313559	20.821711	538.000000
153.313559	20.973437	540.000000
153.010014	20.821711	542.000000
152.858259	20.669986	544.000000
152.706504	20.821711	546.000000
152.554767	20.821711	548.000000
152.403030	20.669986	550.000000
152.099592	20.973437	552.000000
151.947890	20.973437	554.000000
151.796189	20.973437	556.000000
151.492823	20.973437	558.000000
151.341158	20.973437	560.000000
151.189493	20.973437	562.000000
151.037847	20.973437	564.000000
150.886201	20.973437	566.000000
150.582945	20.821711	568.000000
150.431336	20.973437	570.000000
150.279727	20.973437	572.000000
150.128136	20.973437	574.000000
149.824974	20.973437	576.000000
149.673403	20.973437	578.000000
149.370298	20.821711	580.000000
149.370298	20.821711	582.000000
149.218765	20.973437	584.000000
148.915718	20.973437	586.000000
148.764205	20.973437	588.000000
148.612710	20.973437	590.000000
148.461216	20.973437	592.000000
148.158267	20.821711	594.000000
148.006812	20.973437	596.000000
147.855357	20.973437	598.000000
147.703922	20.973437	600.000000
147.552487	20.821711	602.000000
147.249657	20.973437	604.000000
147.098262	20.821711	606.000000
146.946867	20.669986	608.000000
146.795492	20.821711	610.000000
146.492763	20.973437	612.000000
146.341409	20.821711	614.000000
146.190075	20.973437	616.000000
146.038741	20.973437	618.000000
145.887428	20.973437	620.000000
145.736115	20.973437	622.000000
145.433530	20.973437	624.000000
145.282259	20.973437	626.000000
145.130987	20.821711	628.000000
144.828486	20.973437	630.000000
144.677256	20.973437	632.000000
144.526027	20.821711	634.000000
144.374819	20.973437	636.000000
144.072423	20.973437	638.000000
143.921236	20.821711	640.000000
143.770071	20.973437	642.000000
143.618905	20.973437	644.000000
143.467761	20.821711	646.000000
143.165495	20.821711	648.000000
143.014373	20.973437	650.000000
142.863272	20.973437	652.000000
142.712172	20.669986	654.000000
142.561093	20.973437	656.000000
142.258958	20.821711	658.000000
142.107901	20.669986	660.000000
141.805832	20.973437	662.000000
141.654820	20.821711	664.000000
141.503808	20.821711	666.000000
141.352818	20.973437	668.000000
141.050860	20.973437	670.000000
140.899893	20.821711	672.000000
140.748948	20.821711	674.000000
140.598003	20.973437	676.000000
140.447080	20.973437	678.000000
140.296158	20.821711	680.000000
139.994358	20.973437	682.000000
139.994358	20.973437	684.000000
139.692605	20.821711	686.000000
139.390897	20.973437	688.000000
139.390897	20.973437	690.000000
139.089235	20.973437	692.000000
138.938427	20.973437	694.000000
138.787620	20.973437	696.000000
138.486050	20.973437	698.000000
138.335289	20.973437	700.000000
138.184528	20.973437	702.000000
138.033790	20.821711	704.000000
137.883052	20.821711	706.000000
137.581623	20.973437	708.000000
137.581623	20.973437	710.000000
137.280242	20.973437	712.000000
137.129575	20.973437	714.000000
136.978908	20.973437	716.000000
136.677621	20.973437	718.000000
136.527001	20.973437	720.000000
136.376382	20.973437	722.000000
136.225786	20.973437	724.000000
136.075190	20.821711	726.000000
135.924619	20.821711	728.000000
135.623499	20.821711	730.000000
135.472952	20.669986	732.000000
135.322428	20.973437	734.000000
135.171905	20.973437	736.000000
134.870907	20.973437	738.000000
134.720432	20.973437	740.000000
134.569957	20.973437	742.000000
134.419506	20.973437	744.000000
134.269056	20.821711	746.000000
133.968204	20.973437	748.000000
133.817802	20.973437	750.000000
133.667401	20.821711	752.000000
133.517024	20.973437	754.000000
133.366647	20.973437	756.000000
133.065942	20.669986	758.000000
133.065942	20.973437	760.000000
132.765287	20.669986	762.000000
132.614985	20.821711	764.000000
132.464682	20.669986	766.000000
132.314404	20.669986	768.000000
132.164126	20.821711	770.000000
131.863620	20.669986	772.000000
131.863620	20.669986	774.000000
131.713392	20.669986	776.000000
131.563164	20.669986	778.000000
131.563164	20.669986	780.000000
131.412961	20.669986	782.000000
131.262759	20.669986	784.000000
131.563164	20.669986	786.000000
131.262759	20.669986	788.000000
131.262759	20.669986	790.000000
131.262759	20.669986	792.000000
131.412961	20.669986	794.000000
131.412961	20.669986	796.000000
131.563164	20.669986	798.000000
131.563164	20.821711	800.000000
131.563164	20.669986	802.000000
131.713392	20.669986	804.000000
131.713392	20.669986	806.000000
131.863620	20.669986	808.000000
131.863620	20.669986	810.000000
131.863620	20.669986	812.000000
132.013873	20.669986	814.000000
132.164126	20.669986	816.000000
132.164126	20.669986	818.000000
132.164126	20.669986	820.000000
132.164126	20.669986	822.000000
132.164126	20.669986	824.000000
132.464682	20.669986	826.000000
132.464682	20.669986	828.000000
132.464682	20.669986	830.000000
132.464682	20.669986	832.000000
132.464682	20.669986	834.000000
132.614985	20.669986	836.000000
132.464682	20.669986	838.000000
132.614985	20.669986	840.000000
132.464682	20.669986	842.000000
132.765287	20.669986	844.000000
132.765287	20.669986	846.000000
132.765287	20.669986	848.000000
132.765287	20.669986	850.000000
132.765287	20.669986	852.000000
132.765287	20.669986	854.000000
132.765287	20.669986	856.000000
132.765287	20.669986	858.000000
132.765287	20.669986	860.000000
132.765287	20.669986	862.000000
132.765287	20.669986	864.000000
132.765287	20.669986	866.000000
132.765287	20.669986	868.000000
132.765287	20.669986	870.000000
132.765287	20.669986	872.000000
132.765287	20.669986	874.000000
132.765287	20.669986	876.000000
132.765287	20.669986	878.000000
132.765287	20.669986	880.000000
132.915615	20.669986	882.000000
132.765287	20.669986	884.000000
132.765287	20.669986	886.000000
132.765287	20.669986	888.000000
132.915615	20.669986	890.000000
132.765287	20.669986	892.000000
132.765287	20.669986	894.000000
132.765287	20.669986	896.000000
132.765287	20.669986	898.000000
132.765287	20.669986	900.000000
132.765287	20.669986	902.000000
132.765287	20.669986	904.000000
132.765287	20.669986	906.000000
132.765287	20.669986	908.000000
132.765287	20.669986	910.000000
132.765287	20.669986	912.000000
132.765287	20.518220	914.000000
132.765287	20.669986	916.000000
132.765287	20.669986	918.000000
132.765287	20.669986	920.000000
132.765287	20.518220	922.000000
132.765287	20.518220	924.000000
132.765287	20.518220	926.000000
132.765287	20.366455	928.000000
132.765287	20.518220	930.000000
132.765287	20.366455	932.000000
132.765287	20.366455	934.000000
132.765287	20.366455	936.000000
132.765287	20.366455	938.000000
132.765287	20.366455	940.000000
132.765287	20.366455	942.000000
132.765287	20.366455	944.000000
132.765287	20.366455	946.000000
132.765287	20.366455	948.000000
132.765287	20.366455	950.000000
132.765287	20.366455	952.000000
132.765287	20.366455	954.000000
132.765287	20.366455	956.000000
132.765287	20.366455	958.000000
132.765287	20.366455	960.000000
132.765287	20.366455	962.000000
132.614985	20.366455	964.000000
132.765287	20.366455	966.000000
132.614985	20.366455	968.000000
132.765287	20.366455	970.000000
132.614985	20.366455	972.000000
132.464682	20.366455	974.000000
132.614985	20.366455	976.000000
132.614985	20.366455	978.000000
132.614985	20.366455	980.000000
132.464682	20.366455	982.000000
132.464682	20.366455	984.000000
132.464682	20.366455	986.000000
132.464682	20.366455	988.000000
132.464682	20.366455	990.000000
132.464682	20.366455	992.000000
132.464682	20.366455	994.000000
132.464682	20.366455	996.000000
132.464682	20.366455	998.000000
132.464682	20.366455	1000.000000
132.464682	20.366455	1002.000000
132.464682	20.366455	1004.000000
132.464682	20.366455	1006.000000
132.464682	20.366455	1008.000000
132.464682	20.366455	1010.000000
132.464682	20.366455	1012.000000
132.464682	20.366455	1014.000000
132.464682	20.366455	1016.000000
132.464682	20.366455	1018.000000
132.464682	20.366455	1020.000000
132.464682	20.366455	1022.000000
132.464682	20.366455	1024.000000
132.464682	20.366455	1026.000000
132.314404	20.366455	1028.000000
132.314404	20.366455	1030.000000
132.164126	20.366455	1032.000000
132.164126	20.366455	1034.000000
132.164126	20.366455	1036.000000
132.164126	20.366455	1038.000000
132.164126	20.366455	1040.000000
132.164126	20.366455	1042.000000
132.164126	20.366455	1044.000000
132.164126	20.366455	1046.000000
132.164126	20.366455	1048.000000
132.164126	20.366455	1050.000000
132.164126	20.366455	1052.000000
132.164126	20.366455	1054.000000
132.013873	20.366455	1056.000000
132.013873	20.366455	1058.000000
131.863620	20.214651	1060.000000
