*
Temp0 deg C	Temp1 deg C	Time (sec)
213.610696	21.198159	208.000000
213.154284	21.198159	210.000000
212.849980	21.198159	212.000000
212.241299	21.198159	214.000000
211.936922	21.198159	216.000000
211.480315	21.198159	218.000000
211.023649	21.198159	220.000000
210.719178	21.198159	222.000000
210.262431	21.198159	224.000000
209.805628	21.198159	226.000000
209.501066	21.198159	228.000000
208.891878	21.198159	230.000000
208.587251	21.198159	232.000000
208.130273	21.198159	234.000000
207.673243	21.198159	236.000000
207.216172	21.198159	238.000000
206.759050	21.198159	240.000000
206.454279	21.198159	242.000000
206.149488	21.198159	244.000000
205.539849	21.198159	246.000000
205.235001	21.198159	248.000000
204.930134	21.198159	250.000000
204.320346	21.198159	252.000000
204.015426	21.198159	254.000000
203.710487	21.198159	256.000000
203.100559	21.198159	258.000000
202.795570	21.198159	260.000000
202.490564	21.198159	262.000000
202.185542	21.198159	264.000000
201.575450	21.198159	266.000000
201.270381	21.198159	268.000000
200.965297	21.198159	270.000000
200.660198	21.198159	272.000000
200.202524	21.198159	274.000000
199.744814	21.198159	276.000000
199.439659	21.198159	278.000000
199.134490	21.198159	280.000000
198.676713	21.198159	282.000000
198.524112	21.198159	284.000000
197.913684	21.198159	286.000000
197.608452	21.198159	288.000000
197.303208	21.198159	290.000000
196.997953	21.198159	292.000000
196.540050	21.198159	294.000000
196.234767	21.198159	296.000000
195.929474	21.198159	298.000000
195.624171	21.198159	300.000000
195.318858	21.198159	302.000000
194.860869	21.198159	304.000000
194.555533	21.198159	306.000000
194.250188	21.198159	308.000000
193.944834	21.198159	310.000000
193.639472	21.198159	312.000000
193.334102	21.198159	314.000000
193.028725	21.198159	316.000000
192.723340	21.198159	318.000000
192.570646	21.198159	320.000000
192.112551	21.198159	322.000000
191.807146	21.198159	324.000000
191.654442	21.198159	326.000000
191.349029	21.198159	328.000000
191.043609	21.198159	330.000000
190.738185	21.198159	332.000000
190.432756	21.198159	334.000000
190.127322	21.198159	336.000000
189.974602	21.198159	338.000000
189.669162	21.198159	340.000000
189.363718	21.198159	342.000000
189.210995	21.198159	344.000000
188.905545	21.198159	346.000000
188.600093	21.198159	348.000000
188.294638	21.198159	350.000000
187.989180	21.198159	352.000000
187.836450	21.198159	354.000000
187.530989	21.198159	356.000000
187.225527	21.198159	358.000000
186.920063	21.198159	360.000000
186.767331	21.198159	362.000000
186.461866	21.198159	364.000000
186.156401	21.198159	366.000000
186.003668	21.198159	368.000000
185.698202	21.046463	370.000000
185.392737	21.198159	372.000000
185.240005	21.198159	374.000000
184.934540	21.046463	376.000000
184.629077	21.198159	378.000000
184.323616	21.046463	380.000000
184.170886	20.894766	382.000000
183.865427	21.198159	384.000000
183.559970	21.046463	386.000000
183.407243	21.198159	388.000000
183.101790	20.894766	390.000000
182.796341	21.198159	392.000000
182.490895	21.046463	394.000000
182.338174	21.046463	396.000000
182.032733	21.046463	398.000000
181.880014	20.894766	400.000000
181.421866	21.198159	402.000000
181.269152	20.894766	404.000000
180.963728	21.198159	406.000000
180.658309	21.046463	408.000000
180.505603	21.198159	410.000000
180.047490	20.894766	412.000000
179.894790	20.894766	414.000000
179.589393	21.198159	416.000000
179.284003	21.046463	418.000000
178.978621	21.046463	420.000000
178.825931	20.894766	422.000000
178.367879	21.046463	424.000000
178.215197	20.894766	426.000000
177.757170	20.894766	428.000000
177.604497	21.046463	430.000000
177.299160	21.046463	432.000000
176.993833	20.894766	434.000000
176.688515	21.046463	436.000000
176.535862	21.046463	438.000000
176.230560	20.894766	440.000000
175.925268	20.894766	442.000000
175.619988	21.046463	444.000000
175.314718	21.046463	446.000000
175.009461	21.198159	448.000000
174.551596	21.046463	450.000000
174.398982	21.198159	452.000000
174.093761	21.198159	454.000000
173.788554	21.046463	456.000000
173.483359	21.198159	458.000000
173.178179	21.198159	460.000000
172.873012	21.198159	462.000000
172.567860	21.198159	464.000000
172.262722	21.198159	466.000000
171.957599	21.198159	468.000000
171.652492	21.198159	470.000000
171.347401	21.046463	472.000000
171.042325	21.046463	474.000000
170.737266	21.046463	476.000000
170.432223	21.046463	478.000000
170.127198	20.894766	480.000000
169.822190	21.198159	482.000000
169.517199	21.046463	484.000000
169.212227	20.894766	486.000000
168.907273	21.198159	488.000000
168.449874	20.894766	490.000000
168.144968	20.894766	492.000000
167.992524	21.198159	494.000000
167.687647	20.894766	496.000000
167.382790	21.198159	498.000000
167.077953	21.198159	500.000000
166.773137	21.046463	502.000000
166.468342	21.046463	504.000000
166.011187	21.198159	506.000000
165.706446	21.198159	508.000000
165.401727	21.198159	510.000000
165.097030	21.198159	512.000000
164.944694	21.198159	514.000000
164.487707	21.198159	516.000000
164.183080	21.198159	518.000000
163.878477	21.198159	520.000000
163.573898	21.198159	522.000000
163.117079	21.198159	524.000000
162.964814	21.198159	526.000000
162.508070	21.198159	528.000000
162.203604	21.198159	530.000000
162.051377	21.198159	532.000000
161.746950	21.198159	534.000000
161.290362	21.198159	536.000000
160.986002	21.198159	538.000000
160.681668	21.198159	540.000000
160.377362	21.198159	542.000000
160.073084	21.198159	544.000000
159.768835	21.198159	546.000000
159.464613	21.198159	548.000000
159.160421	21.198159	550.000000
158.856257	21.198159	552.000000
158.552123	21.198159	554.000000
158.248019	21.198159	556.000000
157.791915	21.198159	558.000000
157.487886	21.198159	560.000000
157.183888	21.198159	562.000000
156.879921	21.198159	564.000000
156.575986	21.198159	566.000000
156.272082	21.198159	568.000000
155.968210	21.198159	570.000000
155.512467	21.198159	572.000000
155.360564	21.198159	574.000000
155.056790	21.198159	576.000000
154.753049	21.198159	578.000000
154.297505	21.198159	580.000000
153.993848	21.198159	582.000000
153.842028	21.198159	584.000000
153.386638	21.198159	586.000000
153.234853	21.198159	588.000000
152.779567	21.198159	590.000000
152.627816	21.198159	592.000000
152.172637	21.198159	594.000000
151.869226	21.198159	596.000000
151.717529	21.198159	598.000000
151.262513	21.198159	600.000000
150.959211	21.198159	602.000000
150.655946	21.198159	604.000000
150.352719	21.198159	606.000000
150.049529	21.198159	608.000000
149.746377	21.198159	610.000000
149.443263	21.198159	612.000000
149.140188	21.198159	614.000000
148.837151	21.198159	616.000000
148.534153	21.198159	618.000000
148.231195	21.198159	620.000000
147.928275	21.198159	622.000000
147.625396	21.198159	624.000000
147.322556	21.198159	626.000000
147.019756	21.198159	628.000000
146.716997	21.198159	630.000000
146.414279	21.198159	632.000000
146.111601	21.198159	634.000000
145.808965	21.198159	636.000000
145.506370	21.198159	638.000000
145.203817	21.198159	640.000000
144.901306	21.198159	642.000000
144.598837	21.198159	644.000000
144.296410	21.198159	646.000000
143.994026	21.198159	648.000000
143.691684	21.198159	650.000000
143.389386	21.198159	652.000000
143.087131	21.198159	654.000000
142.784920	21.198159	656.000000
142.482752	21.198159	658.000000
142.180628	21.198159	660.000000
142.029577	21.198159	662.000000
141.576513	21.198159	664.000000
141.274522	21.198159	666.000000
141.123538	21.198159	668.000000
140.821615	21.198159	670.000000
140.670675	21.349816	672.000000
140.217903	21.198159	674.000000
139.916116	21.198159	676.000000
139.614374	21.198159	678.000000
139.312678	21.198159	680.000000
139.161853	21.349816	682.000000
138.860226	21.198159	684.000000
138.558646	21.198159	686.000000
138.257112	21.198159	688.000000
137.955625	21.198159	690.000000
137.654185	21.198159	692.000000
137.352792	21.198159	694.000000
137.202108	21.349816	696.000000
136.900786	21.198159	698.000000
136.599511	21.198159	700.000000
136.448898	21.349816	702.000000
136.147695	21.198159	704.000000
135.997106	21.349816	706.000000
135.695975	21.349816	708.000000
135.545433	21.198159	710.000000
135.394892	21.501473	712.000000
135.093858	21.198159	714.000000
135.093858	21.198159	716.000000
134.792872	21.501473	718.000000
134.792872	21.501473	720.000000
134.792872	21.501473	722.000000
134.792872	21.501473	724.000000
134.491935	21.349816	726.000000
134.642403	21.501473	728.000000
134.491935	21.349816	730.000000
134.792872	21.501473	732.000000
134.792872	21.501473	734.000000
134.792872	21.501473	736.000000
134.792872	21.349816	738.000000
134.792872	21.349816	740.000000
134.943365	21.349816	742.000000
135.093858	21.501473	744.000000
135.093858	21.198159	746.000000
135.093858	21.349816	748.000000
135.394892	21.501473	750.000000
135.394892	21.501473	752.000000
135.394892	21.349816	754.000000
135.545433	21.501473	756.000000
135.695975	21.501473	758.000000
135.695975	21.349816	760.000000
135.695975	21.349816	762.000000
135.695975	21.349816	764.000000
135.695975	21.501473	766.000000
135.846540	21.501473	768.000000
135.997106	21.349816	770.000000
135.846540	21.501473	772.000000
135.997106	21.349816	774.000000
135.997106	21.501473	776.000000
135.997106	21.501473	778.000000
135.997106	21.501473	780.000000
135.997106	21.501473	782.000000
135.997106	21.349816	784.000000
135.997106	21.501473	786.000000
135.997106	21.501473	788.000000
135.997106	21.501473	790.000000
135.997106	21.349816	792.000000
135.997106	21.349816	794.000000
135.997106	21.501473	796.000000
135.997106	21.501473	798.000000
135.997106	21.501473	800.000000
135.997106	21.501473	802.000000
135.997106	21.501473	804.000000
135.997106	21.501473	806.000000
135.997106	21.501473	808.000000
135.997106	21.349816	810.000000
135.997106	21.501473	812.000000
135.997106	21.501473	814.000000
135.997106	21.198159	816.000000
135.997106	21.349816	818.000000
135.997106	21.198159	820.000000
135.997106	21.198159	822.000000
135.997106	21.198159	824.000000
135.997106	21.198159	826.000000
135.997106	21.198159	828.000000
135.846540	21.198159	830.000000
135.997106	21.198159	832.000000
135.695975	21.198159	834.000000
135.846540	21.198159	836.000000
135.695975	21.198159	838.000000
135.695975	21.198159	840.000000
135.695975	21.198159	842.000000
135.695975	21.198159	844.000000
135.695975	21.198159	846.000000
135.695975	21.198159	848.000000
135.545433	21.198159	850.000000
135.545433	21.198159	852.000000
135.545433	21.198159	854.000000
135.394892	21.198159	856.000000
135.394892	21.198159	858.000000
135.394892	21.198159	860.000000
135.394892	21.198159	862.000000
135.244375	21.198159	864.000000
135.093858	21.198159	866.000000
135.093858	21.198159	868.000000
135.093858	21.198159	870.000000
135.093858	21.198159	872.000000
134.792872	21.198159	874.000000
134.792872	21.198159	876.000000
134.792872	21.198159	878.000000
134.642403	21.198159	880.000000
134.491935	21.198159	882.000000
134.491935	21.198159	884.000000
134.341491	21.198159	886.000000
134.191047	21.198159	888.000000
134.191047	21.198159	890.000000
134.040627	21.198159	892.000000
133.890207	21.198159	894.000000
133.890207	21.198159	896.000000
133.890207	21.198159	898.000000
133.589417	21.198159	900.000000
133.589417	21.198159	902.000000
133.589417	21.198159	904.000000
133.439046	21.198159	906.000000
133.288676	21.198159	908.000000
133.288676	21.198159	910.000000
133.288676	21.198159	912.000000
133.138330	21.198159	914.000000
132.987984	21.198159	916.000000
132.987984	21.198159	918.000000
132.987984	21.198159	920.000000
132.837663	21.198159	922.000000
132.687342	21.198159	924.000000
132.687342	21.198159	926.000000
132.687342	21.198159	928.000000
132.386749	21.198159	930.000000
132.386749	21.198159	932.000000
132.386749	21.198159	934.000000
132.086207	21.198159	936.000000
132.086207	21.198159	938.000000
131.935960	21.198159	940.000000
131.785714	21.198159	942.000000
131.785714	21.198159	944.000000
131.635492	21.198159	946.000000
131.485271	21.198159	948.000000
131.335074	21.198159	950.000000
131.184878	21.198159	952.000000
131.034707	21.198159	954.000000
130.884535	21.198159	956.000000
130.734389	21.198159	958.000000
130.584243	21.198159	960.000000
130.284001	21.198159	962.000000
130.133906	21.198159	964.000000
129.983810	21.198159	966.000000
129.683670	21.198159	968.000000
129.533625	21.198159	970.000000
129.233560	21.198159	972.000000
129.083541	21.198159	974.000000
128.783553	21.198159	976.000000
128.633584	21.198159	978.000000
128.183730	21.198159	980.000000
128.033813	21.198159	982.000000
127.734004	21.198159	984.000000
127.584112	21.198159	986.000000
127.284380	21.198159	988.000000
126.984699	21.198159	990.000000
126.685070	21.198159	992.000000
126.385492	21.198159	994.000000
126.085966	21.198159	996.000000
125.636781	21.198159	998.000000
125.337384	21.198159	1000.000000
125.038039	21.198159	1002.000000
124.738746	21.198159	1004.000000
124.439505	21.198159	1006.000000
123.990734	21.198159	1008.000000
123.542093	21.198159	1010.000000
123.093556	21.198159	1012.000000
122.645149	21.198159	1014.000000
122.346272	21.198159	1016.000000
121.898047	21.198159	1018.000000
121.449953	21.198159	1020.000000
121.151284	21.198159	1022.000000
