*
Temp0 deg C	Temp1 deg C	Time (sec)
130.195009	20.804814	268.000000
130.195009	20.804814	270.000000
130.195009	20.804814	272.000000
130.195009	20.804814	274.000000
130.195009	20.956523	276.000000
130.195009	20.804814	278.000000
130.195009	20.804814	280.000000
130.195009	20.804814	282.000000
130.195009	20.804814	284.000000
130.195009	20.956523	286.000000
130.195009	20.804814	288.000000
130.195009	20.804814	290.000000
130.195009	20.804814	292.000000
130.195009	20.804814	294.000000
130.195009	20.804814	296.000000
130.195009	20.804814	298.000000
130.195009	20.804814	300.000000
130.195009	20.804814	302.000000
130.195009	20.804814	304.000000
130.195009	20.804814	306.000000
130.195009	20.804814	308.000000
130.195009	20.804814	310.000000
130.195009	20.804814	312.000000
130.195009	20.804814	314.000000
130.195009	20.804814	316.000000
130.195009	20.804814	318.000000
130.195009	20.804814	320.000000
130.195009	20.804814	322.000000
130.195009	20.804814	324.000000
130.195009	20.804814	326.000000
130.195009	20.804814	328.000000
130.195009	20.804814	330.000000
130.195009	20.804814	332.000000
130.195009	20.804814	334.000000
130.195009	20.804814	336.000000
130.195009	20.804814	338.000000
130.195009	20.804814	340.000000
130.195009	20.804814	342.000000
130.195009	20.804814	344.000000
130.195009	20.804814	346.000000
130.195009	20.804814	348.000000
130.195009	20.804814	350.000000
130.195009	20.804814	352.000000
130.195009	20.804814	354.000000
130.195009	20.804814	356.000000
130.195009	20.804814	358.000000
130.195009	20.804814	360.000000
130.195009	20.804814	362.000000
130.195009	20.804814	364.000000
130.195009	20.804814	366.000000
130.195009	20.804814	368.000000
130.195009	20.804814	370.000000
130.195009	20.804814	372.000000
130.195009	20.804814	374.000000
130.195009	20.804814	376.000000
130.195009	20.804814	378.000000
130.195009	20.804814	380.000000
130.195009	20.804814	382.000000
130.195009	20.804814	384.000000
130.195009	20.804814	386.000000
130.195009	20.804814	388.000000
130.195009	20.804814	390.000000
130.195009	20.804814	392.000000
130.195009	20.804814	394.000000
130.195009	20.804814	396.000000
130.195009	20.804814	398.000000
130.195009	20.804814	400.000000
130.195009	20.804814	402.000000
130.195009	20.804814	404.000000
130.195009	20.804814	406.000000
130.044920	20.804814	408.000000
130.195009	20.804814	410.000000
130.044920	20.804814	412.000000
130.044920	20.804814	414.000000
130.044920	20.804814	416.000000
130.044920	20.804814	418.000000
130.195009	20.804814	420.000000
130.195009	20.804814	422.000000
130.195009	20.804814	424.000000
130.195009	20.804814	426.000000
130.044920	20.804814	428.000000
130.044920	20.804814	430.000000
130.044920	20.804814	432.000000
130.044920	20.804814	434.000000
130.044920	20.804814	436.000000
130.195009	20.804814	438.000000
130.044920	20.804814	440.000000
130.044920	20.804814	442.000000
130.195009	20.804814	444.000000
129.894832	20.804814	446.000000
129.894832	20.804814	448.000000
130.195009	20.804814	450.000000
129.894832	20.804814	452.000000
129.894832	20.804814	454.000000
129.894832	20.804814	456.000000
129.894832	20.804814	458.000000
129.894832	20.804814	460.000000
129.894832	20.804814	462.000000
129.894832	20.804814	464.000000
129.894832	20.804814	466.000000
129.894832	20.804814	468.000000
129.894832	20.804814	470.000000
129.894832	20.804814	472.000000
129.894832	20.804814	474.000000
129.894832	20.804814	476.000000
129.894832	20.804814	478.000000
129.894832	20.804814	480.000000
129.894832	20.804814	482.000000
129.894832	20.804814	484.000000
129.594707	20.804814	486.000000
129.594707	20.804814	488.000000
129.594707	20.804814	490.000000
129.594707	20.804814	492.000000
129.294632	20.653067	494.000000
129.144620	20.804814	496.000000
128.994608	20.804814	498.000000
128.694635	20.804814	500.000000
128.244778	20.804814	502.000000
127.645139	20.804814	504.000000
127.195538	20.804814	506.000000
126.746066	20.653067	508.000000
126.446478	20.804814	510.000000
125.847457	20.653067	512.000000
125.548023	20.653067	514.000000
125.098964	20.804814	516.000000
124.650035	20.653067	518.000000
124.350809	20.501319	520.000000
123.902061	20.653067	522.000000
123.453443	20.501319	524.000000
123.154425	20.501319	526.000000
122.855459	20.804814	528.000000
122.407102	20.653067	530.000000
122.108266	20.653067	532.000000
