*
Temp0 deg C	Temp1 deg C	Time (sec)
207.380356	20.906540	190.000000
206.618485	20.906540	192.000000
205.856505	20.906540	194.000000
205.094392	20.906540	196.000000
204.332177	21.209930	198.000000
203.569838	21.058235	200.000000
202.807404	21.209930	202.000000
202.197377	21.058235	204.000000
201.434749	21.209930	206.000000
200.672036	21.209930	208.000000
200.061796	21.058235	210.000000
199.146331	21.058235	212.000000
198.535954	20.906540	214.000000
197.620296	20.906540	216.000000
197.009797	21.058235	218.000000
196.399254	21.209930	220.000000
195.788669	21.058235	222.000000
195.025378	21.209930	224.000000
194.262035	21.058235	226.000000
193.651321	21.209930	228.000000
193.040574	21.058235	230.000000
192.277098	21.209930	232.000000
191.513586	21.209930	234.000000
190.902748	21.058235	236.000000
190.291890	20.906540	238.000000
189.681014	20.906540	240.000000
189.070122	20.906540	242.000000
188.459217	20.906540	244.000000
187.695571	20.906540	246.000000
186.931916	20.906540	248.000000
186.320986	20.906540	250.000000
185.710055	20.906540	252.000000
185.099125	20.906540	254.000000
185.404590	20.906540	256.000000
187.084647	20.906540	258.000000
188.001031	20.906540	260.000000
189.070122	20.906540	262.000000
189.528292	20.906540	264.000000
189.528292	20.906540	266.000000
189.681014	20.906540	268.000000
189.833735	20.906540	270.000000
189.833735	20.906540	272.000000
189.833735	20.906540	274.000000
189.833735	20.906540	276.000000
189.986454	20.906540	278.000000
189.986454	20.906540	280.000000
190.139173	20.906540	282.000000
190.139173	20.906540	284.000000
190.139173	20.906540	286.000000
190.139173	20.906540	288.000000
190.139173	20.906540	290.000000
190.139173	20.906540	292.000000
190.139173	20.906540	294.000000
190.139173	21.058235	296.000000
189.986454	20.906540	298.000000
189.833735	20.906540	300.000000
189.833735	20.906540	302.000000
189.833735	20.906540	304.000000
189.833735	20.906540	306.000000
189.833735	20.906540	308.000000
189.528292	20.906540	310.000000
189.528292	20.906540	312.000000
189.528292	20.906540	314.000000
189.528292	20.906540	316.000000
189.222847	20.906540	318.000000
189.222847	20.906540	320.000000
189.070122	20.906540	322.000000
188.917397	20.906540	324.000000
188.764671	20.906540	326.000000
188.611945	20.906540	328.000000
188.611945	20.906540	330.000000
188.459217	20.906540	332.000000
188.306490	20.906540	334.000000
188.001032	20.906540	336.000000
188.001032	20.906540	338.000000
188.001032	21.058235	340.000000
187.848302	21.209930	342.000000
187.695572	20.906540	344.000000
187.542842	20.906540	346.000000
187.390111	20.906540	348.000000
187.390111	20.906540	350.000000
187.237379	21.058235	352.000000
187.084648	21.058235	354.000000
187.084648	20.906540	356.000000
186.779184	20.906540	358.000000
186.779184	20.906540	360.000000
186.779184	20.906540	362.000000
186.626451	20.906540	364.000000
186.473719	21.058235	366.000000
186.168253	20.906540	368.000000
186.168253	20.906540	370.000000
186.015520	20.906540	372.000000
185.710055	20.754805	374.000000
185.557322	20.906540	376.000000
185.404590	20.906540	378.000000
185.251857	20.906540	380.000000
185.251857	20.906540	382.000000
185.251857	20.906540	384.000000
184.946393	20.906540	386.000000
184.793661	20.906540	388.000000
184.640930	20.906540	390.000000
184.640930	20.906540	392.000000
184.488199	20.906540	394.000000
184.335468	20.906540	396.000000
184.030008	21.058235	398.000000
184.030008	21.209930	400.000000
183.877279	21.209930	402.000000
183.724550	20.906540	404.000000
183.571822	20.906540	406.000000
183.419095	21.209930	408.000000
183.419095	21.209930	410.000000
183.266368	21.209930	412.000000
183.113642	21.058235	414.000000
182.808193	20.906540	416.000000
182.808193	21.209930	418.000000
182.655469	21.209930	420.000000
182.502746	21.209930	422.000000
182.197304	20.906540	424.000000
182.197304	20.906540	426.000000
182.044585	20.906540	428.000000
181.891866	20.906540	430.000000
181.739149	20.906540	432.000000
181.433717	21.209930	434.000000
181.281003	21.209930	436.000000
181.128291	21.209930	438.000000
180.975579	21.209930	440.000000
180.822869	21.209930	442.000000
180.670160	21.209930	444.000000
180.517453	21.209930	446.000000
180.364747	21.209930	448.000000
180.212044	21.209930	450.000000
180.059340	21.209930	452.000000
179.906640	21.209930	454.000000
179.753940	21.209930	456.000000
179.448546	21.209930	458.000000
179.295853	21.209930	460.000000
179.295853	21.361585	462.000000
179.143159	21.209930	464.000000
178.837780	21.209930	466.000000
178.837780	21.209930	468.000000
178.685095	21.209930	470.000000
178.379727	21.209930	472.000000
178.227046	21.209930	474.000000
178.074368	21.209930	476.000000
177.921691	21.209930	478.000000
177.616344	21.209930	480.000000
177.463676	21.209930	482.000000
177.158344	21.209930	484.000000
177.005680	21.209930	486.000000
176.853021	21.209930	488.000000
176.700362	21.209930	490.000000
176.395054	21.209930	492.000000
176.395054	21.209930	494.000000
176.089757	21.209930	496.000000
175.937114	21.209930	498.000000
175.784470	21.209930	500.000000
175.479195	21.209930	502.000000
175.173931	21.209930	504.000000
175.021305	21.209930	506.000000
174.868679	21.209930	508.000000
174.716059	21.209930	510.000000
174.410825	21.209930	512.000000
174.258211	21.209930	514.000000
173.952997	21.209930	516.000000
173.952997	21.209930	518.000000
173.647795	21.209930	520.000000
173.495201	21.361585	522.000000
173.342607	21.209930	524.000000
173.037433	21.209930	526.000000
172.732273	21.209930	528.000000
172.579700	21.209930	530.000000
172.427127	21.209930	532.000000
172.274561	21.209930	534.000000
171.969438	21.209930	536.000000
171.816880	21.209930	538.000000
171.511780	21.209930	540.000000
171.359238	21.209930	542.000000
171.206696	21.209930	544.000000
170.901628	21.209930	546.000000
170.596576	21.209930	548.000000
170.596576	21.209930	550.000000
170.291542	21.209930	552.000000
169.986524	21.209930	554.000000
169.834024	21.209930	556.000000
169.681524	21.058235	558.000000
169.376542	21.058235	560.000000
169.376542	21.058235	562.000000
169.071578	21.209930	564.000000
168.766632	21.209930	566.000000
168.766632	20.906540	568.000000
168.309252	20.906540	570.000000
168.156798	20.906540	572.000000
168.004354	21.058235	574.000000
167.851910	21.058235	576.000000
167.547042	20.906540	578.000000
167.242194	20.906540	580.000000
167.089781	20.906540	582.000000
166.937367	21.058235	584.000000
166.632561	20.906540	586.000000
166.327775	20.906540	588.000000
166.023011	20.906540	590.000000
165.870641	20.906540	592.000000
165.565910	20.906540	594.000000
165.413550	20.906540	596.000000
165.108853	20.906540	598.000000
164.804178	20.906540	600.000000
164.804178	20.906540	602.000000
164.499527	20.906540	604.000000
164.194899	20.906540	606.000000
164.042597	20.906540	608.000000
163.890295	20.906540	610.000000
163.585715	20.906540	612.000000
163.281160	20.906540	614.000000
163.281160	20.906540	616.000000
163.128895	20.906540	618.000000
162.672124	20.906540	620.000000
162.519884	20.906540	622.000000
162.367644	20.906540	624.000000
162.063190	20.906540	626.000000
161.758761	20.906540	628.000000
161.606561	20.906540	630.000000
161.302172	20.906540	632.000000
160.997811	20.906540	634.000000
160.845637	20.906540	636.000000
160.541316	20.906540	638.000000
160.389169	20.906540	640.000000
160.237023	20.906540	642.000000
159.780639	20.906540	644.000000
159.628521	20.906540	646.000000
159.324313	20.906540	648.000000
159.172223	21.058235	650.000000
159.020134	21.209930	652.000000
158.715984	20.906540	654.000000
158.411863	20.906540	656.000000
158.107773	20.906540	658.000000
157.803712	20.906540	660.000000
157.651697	20.906540	662.000000
157.499682	20.906540	664.000000
157.195683	20.906540	666.000000
156.891715	20.906540	668.000000
156.739747	21.058235	670.000000
156.283873	20.906540	672.000000
156.131937	20.906540	674.000000
155.828080	20.906540	676.000000
155.676159	21.209930	678.000000
155.372351	21.209930	680.000000
155.068576	21.058235	682.000000
154.916705	21.209930	684.000000
154.612979	21.058235	686.000000
154.309288	21.209930	688.000000
154.157450	21.209930	690.000000
153.702006	21.209930	692.000000
153.550203	21.209930	694.000000
153.398417	21.209930	696.000000
153.094862	21.209930	698.000000
152.943094	21.209930	700.000000
152.791343	21.209930	702.000000
152.336126	21.209930	704.000000
152.184410	21.058235	706.000000
152.032695	20.906540	708.000000
151.729301	20.906540	710.000000
151.425943	20.906540	712.000000
151.122621	20.906540	714.000000
150.819336	20.906540	716.000000
150.516089	20.906540	718.000000
150.364484	20.906540	720.000000
150.061293	20.906540	722.000000
149.909706	20.906540	724.000000
149.455024	20.906540	726.000000
149.455024	20.906540	728.000000
149.000418	21.058235	730.000000
148.697399	20.906540	732.000000
148.545909	20.906540	734.000000
148.394419	20.906540	736.000000
148.091479	20.906540	738.000000
147.940028	20.906540	740.000000
147.485716	20.906540	742.000000
147.334306	20.906540	744.000000
147.031505	20.906540	746.000000
146.880114	20.906540	748.000000
146.577374	20.906540	750.000000
146.274674	20.906540	752.000000
146.123345	20.906540	754.000000
145.972016	20.906540	756.000000
145.669398	20.906540	758.000000
145.366823	20.906540	760.000000
145.215556	20.906540	762.000000
144.913043	20.906540	764.000000
144.761797	20.906540	766.000000
144.459347	20.906540	768.000000
144.156940	20.906540	770.000000
144.005758	20.906540	772.000000
143.703415	20.906540	774.000000
143.552254	20.906540	776.000000
143.098858	20.906540	778.000000
142.947741	20.906540	780.000000
142.645549	20.906540	782.000000
142.343402	20.906540	784.000000
142.041298	20.906540	786.000000
141.890268	20.906540	788.000000
141.739239	20.906540	790.000000
141.437224	20.906540	792.000000
141.135254	20.906540	794.000000
140.984291	20.906540	796.000000
140.682389	21.209930	798.000000
140.531449	21.058235	800.000000
140.078719	21.058235	802.000000
139.927825	20.906540	804.000000
139.626081	21.058235	806.000000
139.324383	20.906540	808.000000
139.324383	20.906540	810.000000
139.022732	20.906540	812.000000
138.721126	20.906540	814.000000
138.570347	20.906540	816.000000
138.268811	20.906540	818.000000
138.118055	20.906540	820.000000
137.816590	21.209930	822.000000
137.515172	20.906540	824.000000
137.213800	20.906540	826.000000
137.063138	20.906540	828.000000
136.912476	20.906540	830.000000
136.611200	20.906540	832.000000
136.309972	20.906540	834.000000
136.159381	20.906540	836.000000
135.858224	20.906540	838.000000
135.707658	20.906540	840.000000
135.406574	21.209930	842.000000
135.105537	21.058235	844.000000
134.955044	21.209930	846.000000
134.654080	21.058235	848.000000
134.353166	21.058235	850.000000
134.202720	21.058235	852.000000
133.901879	20.906540	854.000000
133.601087	20.906540	856.000000
133.450716	20.906540	858.000000
133.300344	20.906540	860.000000
132.999650	20.906540	862.000000
132.699006	20.906540	864.000000
132.548709	20.906540	866.000000
132.248139	20.906540	868.000000
132.097867	20.906540	870.000000
131.797372	21.058235	872.000000
131.647150	20.906540	874.000000
131.496927	20.906540	876.000000
131.196533	20.906540	878.000000
130.896188	21.058235	880.000000
130.595894	21.058235	882.000000
130.445772	21.209930	884.000000
130.295650	21.209930	886.000000
129.995457	21.209930	888.000000
129.845386	21.209930	890.000000
129.695314	21.209930	892.000000
129.395223	21.209930	894.000000
129.095182	21.209930	896.000000
128.795192	21.209930	898.000000
128.795192	21.209930	900.000000
128.645222	21.209930	902.000000
128.495253	21.209930	904.000000
128.495253	21.209930	906.000000
128.795192	21.209930	908.000000
128.945187	21.209930	910.000000
129.245202	21.209930	912.000000
129.395223	21.209930	914.000000
129.695314	21.058235	916.000000
129.845386	21.209930	918.000000
129.995457	21.209930	920.000000
129.995457	21.209930	922.000000
130.295650	21.058235	924.000000
130.445772	21.209930	926.000000
130.295650	21.209930	928.000000
130.595894	21.209930	930.000000
130.595894	21.209930	932.000000
130.595894	21.209930	934.000000
130.595894	21.209930	936.000000
130.595894	20.906540	938.000000
130.595894	20.906540	940.000000
130.746041	20.906540	942.000000
130.746041	20.906540	944.000000
130.595894	20.906540	946.000000
130.896188	20.906540	948.000000
130.896188	20.906540	950.000000
130.896188	20.906540	952.000000
130.896188	20.906540	954.000000
130.896188	20.906540	956.000000
130.896188	20.906540	958.000000
130.896188	20.906540	960.000000
130.896188	20.906540	962.000000
130.896188	20.906540	964.000000
130.896188	20.906540	966.000000
130.896188	20.906540	968.000000
130.896188	20.906540	970.000000
130.896188	20.906540	972.000000
130.896188	20.906540	974.000000
130.896188	21.058235	976.000000
130.896188	20.906540	978.000000
130.896188	21.058235	980.000000
130.896188	21.058235	982.000000
130.896188	20.906540	984.000000
130.746041	21.209930	986.000000
130.595894	21.058235	988.000000
130.746041	20.906540	990.000000
130.595894	20.906540	992.000000
130.595894	21.058235	994.000000
130.595894	21.058235	996.000000
130.595894	21.209930	998.000000
130.595894	21.209930	1000.000000
130.595894	21.058235	1002.000000
130.595894	21.209930	1004.000000
130.595894	21.209930	1006.000000
130.595894	21.209930	1008.000000
130.595894	21.209930	1010.000000
130.445772	21.209930	1012.000000
130.295650	21.209930	1014.000000
130.295650	21.209930	1016.000000
130.295650	21.209930	1018.000000
130.295650	21.209930	1020.000000
130.295650	21.209930	1022.000000
129.995457	21.209930	1024.000000
129.995457	21.209930	1026.000000
129.995457	21.209930	1028.000000
129.995457	21.209930	1030.000000
129.845386	21.209930	1032.000000
129.695314	21.209930	1034.000000
129.695314	21.209930	1036.000000
129.395223	21.058235	1038.000000
129.395223	20.906540	1040.000000
129.095182	20.906540	1042.000000
129.095182	20.906540	1044.000000
128.795192	21.209930	1046.000000
128.495253	20.906540	1048.000000
128.345309	21.209930	1050.000000
128.045447	21.058235	1052.000000
127.745635	21.209930	1054.000000
127.445876	21.209930	1056.000000
126.996326	21.209930	1058.000000
126.546905	21.209930	1060.000000
126.247351	21.209930	1062.000000
125.947849	21.209930	1064.000000
125.498686	21.209930	1066.000000
125.199314	21.209930	1068.000000
124.899993	21.209930	1070.000000
124.600723	21.513240	1072.000000
124.301506	21.513240	1074.000000
123.852784	21.513240	1076.000000
