*
Temp0 deg C	Temp1 deg C	Time (sec)
150.307777	21.456520	398.000000
150.156176	21.456520	400.000000
150.004593	21.456520	402.000000
150.004593	21.456520	404.000000
149.853011	21.456520	406.000000
149.549883	21.456520	408.000000
149.549883	21.456520	410.000000
149.246794	21.456520	412.000000
149.095269	21.608143	414.000000
148.943744	21.608143	416.000000
148.943744	21.456520	418.000000
148.640732	21.456520	420.000000
148.489246	21.456520	422.000000
148.337760	21.456520	424.000000
148.337760	21.456520	426.000000
148.034826	21.759766	428.000000
147.883380	21.608143	430.000000
147.731933	21.608143	432.000000
147.580506	21.759766	434.000000
147.429079	21.759766	436.000000
147.126265	21.759766	438.000000
146.974879	21.759766	440.000000
146.974879	21.608143	442.000000
146.672125	21.608143	444.000000
146.520759	21.608143	446.000000
146.369413	21.608143	448.000000
146.218067	21.759766	450.000000
146.066742	21.608143	452.000000
145.915416	21.608143	454.000000
145.612807	21.759766	456.000000
145.461523	21.608143	458.000000
145.310239	21.759766	460.000000
145.158976	21.759766	462.000000
145.007713	21.759766	464.000000
144.705229	21.456520	466.000000
144.705229	21.456520	468.000000
144.402787	21.759766	470.000000
144.251587	21.456520	472.000000
144.100388	21.456520	474.000000
143.949210	21.759766	476.000000
143.798031	21.608143	478.000000
143.646875	21.608143	480.000000
143.495718	21.456520	482.000000
143.193448	21.759766	484.000000
143.042334	21.759766	486.000000
143.042334	21.608143	488.000000
142.740129	21.608143	490.000000
142.589038	21.608143	492.000000
142.437968	21.608143	494.000000
142.286898	21.456520	496.000000
142.135851	21.608143	498.000000
141.984803	21.456520	500.000000
141.682752	21.456520	502.000000
141.682752	21.456520	504.000000
141.380746	21.456520	506.000000
141.380746	21.456520	508.000000
141.078784	21.456520	510.000000
140.927825	21.456520	512.000000
140.776867	21.456520	514.000000
140.625931	21.608143	516.000000
140.625931	21.456520	518.000000
140.474995	21.456520	520.000000
140.173169	21.608143	522.000000
140.022279	21.608143	524.000000
139.871388	21.456520	526.000000
139.720521	21.456520	528.000000
139.569653	21.456520	530.000000
139.418809	21.456520	532.000000
139.267964	21.456520	534.000000
139.117143	21.456520	536.000000
138.966321	21.456520	538.000000
138.815523	21.456520	540.000000
138.664725	21.456520	542.000000
138.363174	21.456520	544.000000
138.363174	21.456520	546.000000
138.061671	21.456520	548.000000
138.061671	21.456520	550.000000
137.760214	21.456520	552.000000
137.760214	21.456520	554.000000
137.458805	21.456520	556.000000
137.458805	21.456520	558.000000
137.308124	21.456520	560.000000
137.157442	21.456520	562.000000
137.006785	21.456520	564.000000
136.856128	21.456520	566.000000
