*
Temp0 deg C	Temp1 deg C	Time (sec)
133.901879	21.209930	752.000000
133.901879	21.209930	754.000000
133.901879	21.209930	756.000000
133.901879	21.209930	758.000000
133.901879	21.209930	760.000000
133.901879	21.209930	762.000000
133.901879	21.209930	764.000000
133.901879	21.209930	766.000000
133.901879	21.209930	768.000000
133.901879	21.058235	770.000000
133.901879	21.058235	772.000000
133.901879	21.209930	774.000000
133.901879	21.058235	776.000000
133.901879	21.209930	778.000000
133.901879	21.209930	780.000000
133.901879	21.209930	782.000000
133.901879	21.209930	784.000000
133.901879	21.209930	786.000000
133.901879	21.209930	788.000000
133.901879	21.209930	790.000000
133.901879	21.209930	792.000000
133.901879	21.209930	794.000000
133.901879	21.209930	796.000000
133.901879	21.209930	798.000000
133.901879	21.209930	800.000000
133.901879	21.209930	802.000000
133.901879	21.209930	804.000000
133.901879	21.209930	806.000000
133.901879	21.209930	808.000000
133.901879	21.209930	810.000000
133.901879	21.209930	812.000000
133.751483	21.209930	814.000000
133.901879	21.209930	816.000000
133.901879	21.209930	818.000000
133.901879	21.209930	820.000000
133.901879	21.209930	822.000000
133.901879	21.209930	824.000000
133.901879	21.209930	826.000000
133.901879	21.209930	828.000000
133.901879	21.209930	830.000000
133.751483	21.209930	832.000000
133.901879	21.209930	834.000000
133.901879	21.209930	836.000000
133.751483	21.209930	838.000000
133.601087	21.209930	840.000000
133.601087	21.209930	842.000000
133.601087	21.209930	844.000000
133.601087	21.209930	846.000000
133.601087	21.209930	848.000000
133.601087	21.209930	850.000000
133.601087	21.209930	852.000000
133.601087	21.209930	854.000000
133.601087	21.209930	856.000000
133.601087	21.209930	858.000000
133.601087	21.209930	860.000000
133.601087	21.209930	862.000000
133.601087	21.209930	864.000000
133.601087	21.209930	866.000000
133.601087	21.209930	868.000000
133.601087	21.361585	870.000000
133.601087	21.513240	872.000000
133.601087	21.513240	874.000000
133.601087	21.513240	876.000000
133.450716	21.209930	878.000000
133.300344	21.209930	880.000000
133.300344	21.209930	882.000000
133.300344	21.209930	884.000000
133.300344	21.209930	886.000000
133.300344	21.209930	888.000000
133.300344	21.209930	890.000000
133.300344	21.209930	892.000000
133.300344	21.209930	894.000000
133.300344	21.209930	896.000000
133.300344	21.209930	898.000000
133.300344	21.209930	900.000000
133.300344	21.209930	902.000000
133.300344	21.209930	904.000000
132.999650	21.209930	906.000000
132.999650	21.209930	908.000000
132.999650	21.209930	910.000000
132.999650	21.209930	912.000000
132.999650	21.209930	914.000000
132.999650	21.209930	916.000000
132.999650	21.209930	918.000000
132.999650	21.209930	920.000000
132.849328	21.209930	922.000000
132.999650	21.361585	924.000000
132.849328	21.513240	926.000000
132.699006	21.209930	928.000000
132.699006	21.209930	930.000000
132.699006	21.209930	932.000000
132.699006	21.209930	934.000000
132.699006	21.209930	936.000000
132.699006	21.209930	938.000000
132.699006	21.209930	940.000000
132.699006	21.209930	942.000000
132.699006	21.209930	944.000000
132.699006	21.209930	946.000000
132.548709	21.209930	948.000000
132.548709	21.209930	950.000000
132.398412	21.209930	952.000000
132.398412	21.209930	954.000000
132.398412	21.209930	956.000000
132.398412	21.209930	958.000000
132.398412	21.361585	960.000000
132.398412	21.209930	962.000000
132.248139	21.209930	964.000000
132.097867	21.209930	966.000000
132.248139	21.209930	968.000000
132.097867	21.209930	970.000000
132.097867	21.209930	972.000000
132.097867	21.209930	974.000000
132.097867	21.209930	976.000000
132.097867	21.209930	978.000000
131.947620	21.209930	980.000000
132.097867	21.209930	982.000000
132.097867	21.209930	984.000000
131.797372	21.209930	986.000000
131.797372	21.209930	988.000000
131.797372	21.209930	990.000000
131.797372	21.209930	992.000000
131.797372	20.906540	994.000000
131.647150	21.058235	996.000000
131.496927	20.906540	998.000000
131.496927	20.906540	1000.000000
131.496927	20.906540	1002.000000
131.496927	20.906540	1004.000000
131.496927	20.906540	1006.000000
131.496927	20.906540	1008.000000
131.496927	20.906540	1010.000000
