[N02-AB-HDPE-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
97,5.820000,333.565127,0.934422,7.849299,4.070606,38.979993
98,5.840000,345.919391,0.962078,7.930702,4.069707,39.408737
99,5.860000,341.801303,0.990063,8.012087,4.068794,39.265822
100,5.880000,350.037479,1.018209,8.093454,4.067874,39.551652
101,5.900000,356.214611,1.046935,8.174802,4.066932,39.766024
102,5.920000,350.037479,1.075655,8.256131,4.065989,39.551652
103,5.940000,372.686963,1.105037,8.337441,4.065020,40.337683
104,5.960000,366.509831,1.135082,8.418731,4.064024,40.123311
105,5.980000,376.805051,1.165286,8.500002,4.063022,40.480598
106,6.000000,380.923139,1.196069,8.581252,4.061996,40.623512
107,6.020000,385.041227,1.227179,8.662482,4.060957,40.766427
108,6.040000,389.159315,1.258614,8.743690,4.059905,40.909342
109,6.060000,393.277403,1.290376,8.824878,4.058840,41.052257
110,6.080000,409.749754,1.322966,8.906043,4.057741,41.623916
111,6.100000,401.513578,1.355880,8.987187,4.056629,41.338086
112,6.120000,411.808798,1.388869,9.068309,4.055514,41.695373
113,6.140000,415.926886,1.422433,9.149407,4.054375,41.838288
114,6.160000,424.163062,1.456489,9.230483,4.053217,42.124117
115,6.180000,434.458282,1.491285,9.311536,4.052029,42.481404
116,6.200000,436.517326,1.526572,9.392564,4.050821,42.552861
117,6.220000,452.989678,1.562599,9.473568,4.049582,43.124520
118,6.240000,459.166810,1.599532,9.554547,4.048308,43.338892
119,6.260000,463.284898,1.636869,9.635501,4.047017,43.481807
120,6.280000,475.639162,1.674861,9.716428,4.045699,43.910551
121,6.300000,481.816294,1.713591,9.797328,4.044351,44.124923
122,6.320000,490.052470,1.752890,9.878201,4.042980,44.410753
123,6.340000,498.288646,1.792841,9.959047,4.041583,44.696582
124,6.360000,506.524822,1.833444,10.039865,4.040159,44.982412
125,6.380000,529.174306,1.875280,10.120653,4.038685,45.768443
126,6.400000,535.351438,1.918265,10.201411,4.037165,45.982815
127,6.420000,547.705702,1.961981,10.282139,4.035615,46.411559
128,6.440000,537.410482,2.005764,10.362836,4.034061,46.054272
129,6.460000,547.705702,2.049530,10.443502,4.032508,46.411559
130,6.480000,558.000922,2.094109,10.524136,4.030921,46.768846
131,6.500000,572.414230,2.139666,10.604738,4.029294,47.269047
132,6.520000,580.650406,2.186116,10.685307,4.027631,47.554877
133,6.540000,586.827538,2.233128,10.765843,4.025945,47.769249
134,6.560000,576.532318,2.279955,10.846345,4.024265,47.411962
135,6.580000,607.417978,2.327590,10.926813,4.022553,48.483823
136,6.600000,609.477022,2.376529,11.007247,4.020787,48.555280
137,6.620000,615.654154,2.425778,11.087645,4.019007,48.769652
138,6.640000,615.654154,2.475253,11.168007,4.017218,48.769652
139,6.660000,628.008418,2.525203,11.248333,4.015409,49.198396
140,6.680000,642.421726,2.576204,11.328623,4.013557,49.698598
141,6.700000,644.480770,2.627842,11.408875,4.011678,49.770055
142,6.720000,652.716946,2.679869,11.489090,4.009782,50.055885
143,6.740000,660.953122,2.732532,11.569266,4.007860,50.341714
144,6.760000,675.366429,2.786076,11.649404,4.005902,50.841916
145,6.780000,679.484517,2.840337,11.729502,4.003913,50.984830
146,6.800000,687.720693,2.895065,11.809560,4.001905,51.270660
147,6.820000,695.956869,2.950424,11.889578,3.999870,51.556489
148,6.840000,706.252089,3.006496,11.969555,3.997805,51.913776
149,6.860000,718.606353,3.063444,12.049490,3.995704,52.342520
150,6.880000,724.783485,3.121102,12.129383,3.993573,52.556892
151,6.900000,745.373925,3.179798,12.209232,3.991399,53.271466
152,6.920000,741.255837,3.239119,12.289038,3.989198,53.128551
153,6.940000,753.610101,3.298735,12.368800,3.986984,53.557296
154,6.960000,761.846277,3.359139,12.448517,3.984736,53.843125
155,6.980000,778.318629,3.420493,12.528189,3.982449,54.414784
156,7.000000,784.495761,3.482713,12.607815,3.980125,54.629156
157,7.020000,784.495761,3.545142,12.687394,3.977792,54.629156
158,7.040000,796.850025,3.608026,12.766926,3.975438,55.057900
159,7.060000,807.145245,3.671773,12.846411,3.973048,55.415187
160,7.080000,815.381421,3.736217,12.925848,3.970628,55.701017
161,7.100000,825.676641,3.801357,13.005236,3.968178,56.058303
162,7.120000,838.030905,3.867355,13.084575,3.965692,56.487048
