[N02-B-PMMA-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
97,1.920000,4.143160,0.069204,7.407301,3.866013,217.800066
98,1.940000,8.286320,0.069685,7.484623,3.866189,217.940741
99,1.960000,18.644220,0.070726,7.561948,3.866342,218.292429
100,1.980000,8.286320,0.071767,7.639276,3.866494,217.940741
101,2.000000,4.143160,0.072248,7.716608,3.866670,217.800066
102,2.020000,4.143160,0.072568,7.793943,3.866853,217.800066
103,2.040000,4.143160,0.072888,7.871282,3.867036,217.800066
104,2.060000,2.071580,0.073129,7.948625,3.867222,217.729729
105,2.080000,8.286320,0.073529,8.025971,3.867401,217.940741
106,2.100000,14.501060,0.074411,8.103320,3.867561,218.151754
107,2.120000,12.429480,0.075452,8.180673,3.867714,218.081416
108,2.140000,8.286320,0.076253,8.258029,3.867876,217.940741
109,2.160000,22.787380,0.077455,8.335388,3.868022,218.433104
110,2.180000,-0.000000,0.078337,8.412750,3.868182,217.659391
111,2.200000,12.429480,0.078818,8.490115,3.868358,218.081416
112,2.220000,16.572640,0.079940,8.567484,3.868507,218.222091
113,2.240000,16.572640,0.081222,8.644856,3.868650,218.222091
114,2.260000,10.357900,0.082264,8.722230,3.868803,218.011079
115,2.280000,4.143160,0.082825,8.799608,3.868975,217.800066
116,2.300000,6.214740,0.083225,8.876989,3.869155,217.870404
117,2.320000,4.143160,0.083626,8.954374,3.869334,217.800066
118,2.340000,10.357900,0.084187,9.031763,3.869507,218.011079
119,2.360000,12.429480,0.085069,9.109154,3.869666,218.081416
120,2.380000,-2.071580,0.085470,9.186549,3.869846,217.589054
121,2.400000,18.644220,0.086111,9.263948,3.870015,218.292429
122,2.420000,10.357900,0.087234,9.341350,3.870165,218.011079
123,2.440000,2.071580,0.087715,9.418755,3.870341,217.729729
124,2.460000,14.501060,0.088356,9.496163,3.870510,218.151754
125,2.480000,-0.000000,0.088917,9.573575,3.870683,217.659391
126,2.500000,6.214740,0.089158,9.650991,3.870869,217.870404
127,2.520000,14.501060,0.089960,9.728410,3.871032,218.151754
128,2.540000,6.214740,0.090762,9.805832,3.871194,217.870404
129,2.560000,8.286320,0.091323,9.883258,3.871367,217.940741
130,2.580000,6.214740,0.091885,9.960687,3.871540,217.870404
131,2.600000,16.572640,0.092767,10.038119,3.871699,218.222091
132,2.620000,-0.000000,0.093409,10.115555,3.871869,217.659391
133,2.640000,-4.143160,0.093248,10.192994,3.872072,217.518716
134,2.660000,18.644220,0.093810,10.270437,3.872244,218.292429
135,2.680000,4.143160,0.094692,10.347884,3.872404,217.800066
136,2.700000,16.572640,0.095494,10.425334,3.872566,218.222091
137,2.720000,6.214740,0.096377,10.502787,3.872726,217.870404
138,2.740000,10.357900,0.097019,10.580243,3.872895,218.011079
139,2.760000,16.572640,0.098062,10.657702,3.873048,218.222091
140,2.780000,2.071580,0.098784,10.735165,3.873214,217.729729
141,2.800000,8.286320,0.099185,10.812631,3.873393,217.940741
142,2.820000,8.286320,0.099827,10.890100,3.873563,217.940741
143,2.840000,-2.071580,0.100068,10.967574,3.873749,217.589054
144,2.860000,20.715800,0.100790,11.045050,3.873915,218.362766
145,2.880000,2.071580,0.101673,11.122530,3.874074,217.729729
146,2.900000,18.644220,0.102475,11.200013,3.874237,218.292429
147,2.920000,14.501060,0.103759,11.277499,3.874380,218.151754
148,2.940000,2.071580,0.104401,11.354989,3.874549,217.729729
149,2.960000,14.501060,0.105044,11.432481,3.874719,218.151754
150,2.980000,-4.143160,0.105445,11.509978,3.874898,217.518716
151,3.000000,16.572640,0.105927,11.587477,3.875074,218.222091
152,3.020000,4.143160,0.106729,11.664980,3.875237,217.800066
153,3.040000,12.429480,0.107372,11.742487,3.875406,218.081416
154,3.060000,12.429480,0.108335,11.819996,3.875562,218.081416
155,3.080000,12.429480,0.109298,11.897509,3.875718,218.081416
156,3.100000,16.572640,0.110422,11.975025,3.875868,218.222091
157,3.120000,10.357900,0.111466,12.052544,3.876020,218.011079
158,3.140000,16.572640,0.112510,12.130066,3.876173,218.222091
159,3.160000,-0.000000,0.113152,12.207591,3.876343,217.659391
160,3.180000,8.286320,0.113474,12.285120,3.876525,217.940741
161,3.200000,-0.000000,0.113795,12.362652,3.876708,217.659391
162,3.220000,10.357900,0.114196,12.440188,3.876888,218.011079
163,3.240000,10.357900,0.115000,12.517727,3.877050,218.011079
164,3.260000,14.501060,0.115963,12.595270,3.877206,218.151754
165,3.280000,2.071580,0.116606,12.672816,3.877376,217.729729
166,3.300000,8.286320,0.117008,12.750365,3.877555,217.940741
167,3.320000,8.286320,0.117650,12.827918,3.877725,217.940741
168,3.340000,8.286320,0.118293,12.905474,3.877894,217.940741
169,3.360000,14.501060,0.119177,12.983034,3.878053,218.151754
170,3.380000,12.429480,0.120221,13.060596,3.878206,218.081416
171,3.400000,12.429480,0.121185,13.138162,3.878362,218.081416
172,3.420000,12.429480,0.122149,13.215731,3.878518,218.081416
173,3.440000,4.143160,0.122792,13.293303,3.878688,217.800066
174,3.460000,6.214740,0.123194,13.370878,3.878867,217.870404
175,3.480000,12.429480,0.123917,13.448457,3.879033,218.081416
176,3.500000,8.286320,0.124721,13.526040,3.879196,217.940741
177,3.520000,2.071580,0.125122,13.603625,3.879375,217.729729
178,3.540000,-4.143160,0.125042,13.681215,3.879575,217.518716
179,3.560000,16.572640,0.125524,13.758808,3.879751,218.222091
180,3.580000,6.214740,0.126408,13.836405,3.879910,217.870404
181,3.600000,22.787380,0.127534,13.914004,3.880060,218.433104
182,3.620000,8.286320,0.128739,13.991607,3.880206,217.940741
183,3.640000,10.357900,0.129463,14.069213,3.880372,218.011079
184,3.660000,4.143160,0.130026,14.146822,3.880544,217.800066
185,3.680000,6.214740,0.130427,14.224435,3.880724,217.870404
186,3.700000,14.501060,0.131231,14.302051,3.880887,218.151754
187,3.720000,16.572640,0.132437,14.379670,3.881033,218.222091
188,3.740000,4.143160,0.133241,14.457292,3.881195,217.800066
189,3.760000,20.715800,0.134206,14.534918,3.881351,218.362766
190,3.780000,4.143160,0.135171,14.612546,3.881508,217.800066
191,3.800000,6.214740,0.135573,14.690178,3.881687,217.870404
192,3.820000,8.286320,0.136136,14.767814,3.881860,217.940741
193,3.840000,-4.143160,0.136297,14.845453,3.882049,217.518716
194,3.860000,18.644220,0.136860,14.923096,3.882222,218.292429
195,3.880000,4.143160,0.137744,15.000742,3.882381,217.800066
196,3.900000,6.214740,0.138147,15.078391,3.882561,217.870404
197,3.920000,10.357900,0.138790,15.156044,3.882730,218.011079
198,3.940000,10.357900,0.139594,15.233700,3.882893,218.011079
199,3.960000,2.071580,0.140077,15.311360,3.883069,217.729729
200,3.980000,4.143160,0.140318,15.389023,3.883255,217.800066
201,4.000000,10.357900,0.140882,15.466690,3.883428,218.011079
202,4.020000,10.357900,0.141686,15.544360,3.883591,218.011079
203,4.040000,4.143160,0.142249,15.622034,3.883763,217.800066
204,4.060000,10.357900,0.142812,15.699711,3.883936,218.011079
205,4.080000,16.572640,0.143858,15.777391,3.884089,218.222091
206,4.100000,14.501060,0.145065,15.855074,3.884235,218.151754
207,4.120000,14.501060,0.146192,15.932760,3.884384,218.151754
208,4.140000,-0.000000,0.146755,16.010450,3.884557,217.659391
209,4.160000,8.286320,0.147077,16.088143,3.884740,217.940741
210,4.180000,8.286320,0.147721,16.165839,3.884909,217.940741
211,4.200000,10.357900,0.148445,16.243539,3.885075,218.011079
212,4.220000,4.143160,0.149009,16.321242,3.885248,217.800066
213,4.240000,16.572640,0.149813,16.398949,3.885411,218.222091
214,4.260000,6.214740,0.150699,16.476659,3.885570,217.870404
215,4.280000,2.071580,0.151021,16.554372,3.885753,217.729729
216,4.300000,12.429480,0.151584,16.632089,3.885926,218.081416
217,4.320000,14.501060,0.152631,16.709809,3.886078,218.151754
218,4.340000,-4.143160,0.153033,16.787532,3.886258,217.518716
219,4.360000,14.501060,0.153436,16.865259,3.886437,218.151754
220,4.380000,6.214740,0.154241,16.942989,3.886600,217.870404
221,4.400000,16.572640,0.155127,17.020723,3.886759,218.222091
222,4.420000,-2.071580,0.155690,17.098460,3.886932,217.589054
223,4.440000,10.357900,0.156012,17.176200,3.887115,218.011079
224,4.460000,12.429480,0.156898,17.253944,3.887274,218.081416
225,4.480000,16.572640,0.158026,17.331691,3.887424,218.222091
226,4.500000,12.429480,0.159153,17.409441,3.887573,218.081416
227,4.520000,14.501060,0.160200,17.487194,3.887726,218.151754
228,4.540000,-4.143160,0.160603,17.564950,3.887905,217.518716
229,4.560000,14.501060,0.161005,17.642710,3.888085,218.151754
230,4.580000,6.214740,0.161811,17.720474,3.888247,217.870404
231,4.600000,6.214740,0.162294,17.798240,3.888423,217.870404
232,4.620000,6.214740,0.162778,17.876010,3.888599,217.870404
233,4.640000,6.214740,0.163261,17.953784,3.888776,217.870404
234,4.660000,4.143160,0.163664,18.031562,3.888955,217.800066
235,4.680000,10.357900,0.164228,18.109342,3.889128,218.011079
236,4.700000,4.143160,0.164792,18.187127,3.889300,217.800066
237,4.720000,10.357900,0.165356,18.264914,3.889473,218.011079
238,4.740000,4.143160,0.165920,18.342706,3.889646,217.800066
239,4.760000,20.715800,0.166887,18.420500,3.889802,218.362766
240,4.780000,4.143160,0.167854,18.498298,3.889958,217.800066
241,4.800000,20.715800,0.168821,18.576098,3.890114,218.362766
242,4.820000,4.143160,0.169788,18.653902,3.890270,217.800066
243,4.840000,-6.214740,0.169707,18.731710,3.890470,217.448379
244,4.860000,22.787380,0.170352,18.809521,3.890639,218.433104
245,4.880000,2.071580,0.171319,18.887335,3.890795,217.729729
246,4.900000,4.143160,0.171561,18.965153,3.890981,217.800066
247,4.920000,12.429480,0.172206,19.042974,3.891151,218.081416
248,4.940000,6.214740,0.172931,19.120799,3.891317,217.870404
249,4.960000,6.214740,0.173415,19.198627,3.891493,217.870404
250,4.980000,4.143160,0.173818,19.276459,3.891672,217.800066
251,5.000000,37.288440,0.175430,19.354293,3.891802,218.925466
252,5.020000,171.941142,0.183573,19.432128,3.891660,223.497404
253,5.040000,142.939022,0.195827,19.509958,3.891349,222.512679
254,5.060000,174.012722,0.208160,19.587782,3.891034,223.567741
255,5.080000,120.151641,0.219605,19.665600,3.890756,221.738966
256,5.100000,155.368502,0.230325,19.743412,3.890508,222.934704
257,5.120000,149.153762,0.242172,19.821220,3.890213,222.723691
258,5.140000,153.296922,0.253937,19.899021,3.889921,222.864366
259,5.160000,192.656942,0.267394,19.976816,3.889559,224.200779
260,5.180000,126.366381,0.279802,20.054604,3.889241,221.949979
261,5.200000,147.082182,0.290437,20.132386,3.888996,222.653354
262,5.220000,107.722161,0.300346,20.210164,3.888782,221.316941
263,5.240000,147.082182,0.310255,20.287937,3.888567,222.653354
264,5.260000,132.581121,0.321129,20.365706,3.888312,222.160991
265,5.280000,124.294801,0.331117,20.443470,3.888094,221.879641
266,5.300000,122.223221,0.340702,20.521230,3.887893,221.809304
267,5.320000,124.294801,0.350286,20.598986,3.887691,221.879641
268,5.340000,128.437961,0.360111,20.676738,3.887480,222.020316
269,5.360000,134.652701,0.370338,20.754485,3.887252,222.231329
270,5.380000,130.509541,0.380645,20.832228,3.887021,222.090654
271,5.400000,101.507421,0.389664,20.909966,3.886843,221.105929
272,5.420000,140.867442,0.399084,20.987701,3.886648,222.442341
273,5.440000,161.583242,0.410839,21.065431,3.886356,223.145716
274,5.460000,188.513782,0.424444,21.143155,3.885988,224.060104
275,5.480000,184.370622,0.438934,21.220870,3.885583,223.919429
276,5.500000,227.873803,0.454951,21.298577,3.885114,225.396516
277,5.520000,263.090663,0.474024,21.376274,3.884519,226.592254
278,5.540000,306.593844,0.496151,21.453957,3.883797,228.069341
279,5.560000,312.808584,0.520205,21.531625,3.882994,228.280354
280,5.580000,321.094904,0.544817,21.609276,3.882168,228.561704
281,5.600000,345.953864,0.570710,21.686911,3.881289,229.405753
282,5.620000,350.097024,0.597722,21.764527,3.880362,229.546428
283,5.640000,356.311764,0.625130,21.842125,3.879420,229.757441
284,5.660000,366.669664,0.653174,21.919704,3.878450,230.109128
285,5.680000,362.526504,0.681452,21.997263,3.877470,229.968453
286,5.700000,372.884404,0.709963,22.074803,3.876481,230.320141
287,5.720000,360.454924,0.738388,22.152322,3.875494,229.898116
288,5.740000,381.170724,0.767125,22.229822,3.874495,230.601491
289,5.760000,368.741244,0.796177,22.307302,3.873482,230.179466
290,5.780000,391.528625,0.825622,22.384761,3.872452,230.953178
291,5.800000,395.671785,0.856102,22.462200,3.871379,231.093853
292,5.820000,416.387585,0.887535,22.539616,3.870266,231.797228
293,5.840000,414.316005,0.919681,22.617010,3.869122,231.726891
