[N02-c-2024-T4-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
156,0.238000,4089.023159,5.125384,1.165548,3.696877,35.306153
157,0.240000,4051.535641,5.155476,1.172942,3.696260,34.973920
158,0.242000,4008.280812,5.185265,1.180333,3.695648,34.590574
159,0.244000,3985.211570,5.214804,1.187724,3.695042,34.386123
160,0.246000,4040.001020,5.244455,1.195114,3.694434,34.871694
161,0.248000,4195.718404,5.274879,1.202502,3.693809,36.251739
162,0.250000,4374.505030,5.306532,1.209889,3.693158,37.836235
163,0.252000,4541.757035,5.339459,1.217274,3.692480,39.318506
164,0.254000,4677.288833,5.373496,1.224659,3.691778,40.519656
165,0.256000,4821.471596,5.408560,1.232042,3.691054,41.797476
166,0.258000,4997.374566,5.444798,1.239423,3.690305,43.356416
167,0.260000,5086.767880,5.482008,1.246803,3.689536,44.148664
168,0.262000,5115.604432,5.519646,1.254181,3.688757,44.404228
169,0.264000,5092.535190,5.557297,1.261558,3.687978,44.199776
170,0.266000,5098.302501,5.594877,1.268933,3.687200,44.250889
171,0.268000,5095.418845,5.632459,1.276307,3.686422,44.225333
172,0.270000,5017.560153,5.669736,1.283679,3.685650,43.535310
173,0.272000,4887.795667,5.706240,1.291049,3.684894,42.385273
174,0.274000,4760.914835,5.741791,1.298418,3.684159,41.260792
175,0.276000,4671.521522,5.776538,1.305786,3.683440,40.468543
176,0.278000,4576.360898,5.810599,1.313152,3.682736,39.625183
177,0.280000,4443.712756,5.843815,1.320517,3.682050,38.449589
178,0.282000,4259.158820,5.875856,1.327880,3.681388,36.813980
179,0.284000,4034.233709,5.906385,1.335242,3.680759,34.820581
180,0.286000,3815.075910,5.935274,1.342603,3.680164,32.878296
181,0.288000,3630.521973,5.962673,1.349963,3.679601,31.242687
182,0.290000,3492.106520,5.988880,1.357322,3.679063,30.015980
183,0.292000,3420.015139,6.014308,1.364679,3.678542,29.377070
184,0.294000,3402.713207,6.039404,1.372036,3.678028,29.223732
185,0.296000,3388.294931,6.064380,1.379391,3.677516,29.095950
186,0.298000,3402.713207,6.089352,1.386746,3.677004,29.223732
187,0.300000,3448.851692,6.114543,1.394100,3.676487,29.632634
188,0.302000,3546.895970,6.140261,1.401452,3.675960,30.501551
189,0.304000,3644.940249,6.166696,1.408803,3.675416,31.370469
190,0.306000,3702.613355,6.193700,1.416154,3.674861,31.881596
191,0.308000,3699.729699,6.220900,1.423503,3.674301,31.856040
192,0.310000,3665.125836,6.247959,1.430851,3.673745,31.549363
193,0.312000,3627.638318,6.274748,1.438198,3.673193,31.217130
194,0.314000,3572.848868,6.301195,1.445544,3.672650,30.731559
195,0.316000,3575.732523,6.327448,1.452888,3.672110,30.757115
196,0.318000,3598.801765,6.353791,1.460232,3.671568,30.961566
197,0.320000,3644.940249,6.380385,1.467575,3.671021,31.370469
198,0.322000,3679.544112,6.407272,1.474916,3.670467,31.677145
199,0.324000,3668.009491,6.434238,1.482256,3.669912,31.574920
200,0.326000,3633.405628,6.461032,1.489596,3.669360,31.268243
201,0.328000,3650.707560,6.487758,1.496934,3.668809,31.421581
202,0.330000,3763.170115,6.514956,1.504271,3.668249,32.418281
203,0.332000,3930.422120,6.543176,1.511607,3.667666,33.900551
204,0.334000,4019.815433,6.572332,1.518942,3.667064,34.692799
205,0.336000,4031.350054,6.601854,1.526275,3.666453,34.795025
206,0.338000,3985.211570,6.631244,1.533607,3.665845,34.386123
207,0.340000,3962.142328,6.660375,1.540939,3.665243,34.181672
208,0.342000,3944.840396,6.689354,1.548268,3.664644,34.028333
209,0.344000,3916.003844,6.718159,1.555597,3.664048,33.772769
210,0.346000,3838.145152,6.746568,1.562925,3.663461,33.082747
211,0.348000,3685.311423,6.774128,1.570251,3.662892,31.728258
212,0.350000,3451.735347,6.800268,1.577576,3.662353,29.658191
213,0.352000,3108.580371,6.824293,1.584900,3.661859,26.616980
214,0.354000,2759.658084,6.845780,1.592224,3.661420,23.524657
215,0.356000,2505.896421,6.865059,1.599546,3.661027,21.275695
216,0.358000,2272.320345,6.882551,1.606868,3.660673,19.205627
217,0.360000,2030.093303,6.898300,1.614189,3.660356,17.058890
218,0.362000,1793.633572,6.912296,1.621509,3.660076,14.963266
219,0.364000,1649.450809,6.924897,1.628829,3.659826,13.685447
220,0.366000,1606.195980,6.936812,1.636149,3.659591,13.302101
221,0.368000,1614.846946,6.948599,1.643468,3.659359,13.378770
222,0.370000,1701.356604,6.960734,1.650786,3.659119,14.145462
223,0.372000,1839.772056,6.973691,1.658104,3.658861,15.372169
224,0.374000,1998.373096,6.987734,1.665421,3.658580,16.777770
225,0.376000,2110.835651,7.002767,1.672738,3.658278,17.774469
226,0.378000,2128.137582,7.018274,1.680055,3.657966,17.927808
227,0.380000,2096.417374,7.033726,1.687370,3.657655,17.646687
228,0.382000,2053.162545,7.048903,1.694685,3.657350,17.263341
