[N02-CD-PMMA-100C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
246,4.900000,2.071580,0.040578,18.993818,3.899380,216.674666
247,4.920000,8.286321,0.040982,19.071807,3.899559,216.885679
248,4.940000,2.071580,0.041386,19.149800,3.899739,216.674666
249,4.960000,8.286321,0.041790,19.227797,3.899918,216.885679
250,4.980000,2.071580,0.042194,19.305797,3.900098,216.674666
251,5.000000,4.143160,0.042436,19.383801,3.900284,216.745004
252,5.020000,0.000000,0.042598,19.461808,3.900473,216.604329
253,5.040000,-4.143160,0.042436,19.539820,3.900676,216.463654
254,5.060000,8.286321,0.042598,19.617835,3.900865,216.885679
255,5.080000,-4.143160,0.042760,19.695854,3.901055,216.463654
256,5.100000,-4.143160,0.042436,19.773878,3.901264,216.463654
257,5.120000,10.357901,0.042679,19.851905,3.901450,216.956016
258,5.140000,0.000000,0.043083,19.929935,3.901630,216.604329
259,5.160000,120.151642,0.047771,20.007968,3.901632,220.683904
260,5.180000,122.223222,0.057227,20.085999,3.901438,220.754241
261,5.200000,145.010602,0.067653,20.164025,3.901203,221.527954
262,5.220000,116.008482,0.077835,20.242047,3.900978,220.543229
263,5.240000,126.366382,0.087290,20.320065,3.900783,220.894916
264,5.260000,134.652702,0.097472,20.398078,3.900559,221.176266
265,5.280000,116.008482,0.107249,20.476087,3.900351,220.543229
266,5.300000,147.082182,0.117510,20.554092,3.900123,221.598291
267,5.320000,128.437962,0.128255,20.632092,3.899875,220.965254
268,5.340000,136.724282,0.138596,20.710087,3.899643,221.246604
269,5.360000,113.936902,0.148370,20.788078,3.899435,220.472891
270,5.380000,113.936902,0.157256,20.866065,3.899264,220.472891
271,5.400000,103.579002,0.165737,20.944049,3.899109,220.121204
272,5.420000,107.722162,0.173976,21.022029,3.898965,220.261879
273,5.440000,87.006361,0.181568,21.100007,3.898847,219.558504
274,5.460000,103.579002,0.188999,21.177983,3.898736,220.121204
275,5.480000,95.292682,0.196752,21.255957,3.898611,219.839854
276,5.500000,97.364262,0.204263,21.333928,3.898497,219.910191
277,5.520000,120.151642,0.212743,21.411896,3.898342,220.683904
278,5.540000,122.223222,0.222191,21.489861,3.898147,220.754241
279,5.560000,147.082182,0.232689,21.567822,3.897909,221.598291
280,5.580000,132.581122,0.243589,21.645777,3.897654,221.105929
281,5.600000,167.797982,0.255297,21.723727,3.897366,222.301666
282,5.620000,182.299043,0.268940,21.801671,3.896998,222.794029
283,5.640000,182.299043,0.283148,21.879607,3.896606,222.794029
284,5.660000,227.873803,0.299130,21.957535,3.896141,224.341454
285,5.680000,240.303283,0.317369,22.035452,3.895582,224.763479
286,5.700000,269.305404,0.337220,22.113357,3.894957,225.748204
287,5.720000,279.663304,0.358600,22.191249,3.894268,226.099891
288,5.740000,294.164364,0.380944,22.269128,3.893539,226.592254
289,5.760000,306.593844,0.404333,22.346991,3.892766,227.014279
290,5.780000,308.665424,0.428281,22.424838,3.891970,227.084616
291,5.800000,321.094904,0.452788,22.502669,3.891151,227.506641
292,5.820000,327.309644,0.478016,22.580484,3.890302,227.717654
293,5.840000,333.524384,0.503721,22.658281,3.889432,227.928666
294,5.860000,335.595965,0.529743,22.736061,3.888549,227.999004
295,5.880000,329.381224,0.555599,22.813823,3.887673,227.787991
296,5.900000,325.238064,0.581045,22.891568,3.886814,227.647316
297,5.920000,360.454925,0.607694,22.969295,3.885904,228.843054
298,5.940000,345.953865,0.635141,23.047004,3.884962,228.350691
299,5.960000,372.884405,0.663064,23.124693,3.883999,229.265078
300,5.980000,366.669665,0.691784,23.202363,3.883002,229.054066
301,6.000000,387.385465,0.721060,23.280013,3.881983,229.757441
302,6.020000,403.958105,0.751776,23.357642,3.880903,230.320141
303,6.040000,412.244425,0.783447,23.435249,3.879783,230.601491
304,6.060000,439.174966,0.816475,23.512833,3.878606,231.515878
305,6.080000,447.461286,0.850859,23.590393,3.877373,231.797228
306,6.100000,486.821306,0.887078,23.667927,3.876063,233.133641
307,6.120000,488.892886,0.924891,23.745434,3.874685,233.203978
308,6.140000,501.322367,0.963251,23.822914,3.873285,233.626003
309,6.160000,511.680267,1.002480,23.900365,3.871848,233.977691
310,6.180000,534.467647,1.042978,23.977788,3.870357,234.751403
311,6.200000,548.968707,1.084902,24.055179,3.868806,235.243766
312,6.220000,561.398187,1.127851,24.132539,3.867212,235.665791
313,6.240000,571.756087,1.171663,24.209867,3.865581,236.017478
314,6.260000,582.113988,1.216257,24.287162,3.863917,236.369166
315,6.280000,573.827667,1.260912,24.364424,3.862249,236.087816
316,6.300000,600.758208,1.306268,24.441652,3.860551,237.002203
317,6.320000,600.758208,1.352642,24.518846,3.858810,237.002203
318,6.340000,600.758208,1.398996,24.596004,3.857069,237.002203
319,6.360000,629.760328,1.446447,24.673128,3.855281,237.986928
320,6.380000,631.831908,1.495073,24.750215,3.853443,238.057266
321,6.400000,652.547708,1.544554,24.827265,3.851568,238.760641
322,6.420000,662.905608,1.595207,24.904277,3.849643,239.112328
323,6.440000,675.335089,1.646711,24.981251,3.847682,239.534353
324,6.460000,702.265629,1.699702,25.058184,3.845657,240.448741
325,6.480000,698.122469,1.753542,25.135076,3.843595,240.308066
326,6.500000,735.410909,1.808626,25.211927,3.841480,241.574141
327,6.520000,743.697229,1.865429,25.288735,3.839291,241.855491
328,6.540000,743.697229,1.922518,25.365499,3.837089,241.855491
329,6.560000,772.699350,1.980686,25.442218,3.834840,242.840216
330,6.580000,770.627770,2.039853,25.518892,3.832548,242.769878
331,6.600000,795.486730,2.099856,25.595520,3.830219,243.613928
332,6.620000,807.916210,2.161251,25.672100,3.827829,244.035953
333,6.640000,809.987790,2.223162,25.748632,3.825417,244.106291
334,6.660000,834.846751,2.286063,25.825116,3.822961,244.950341
335,6.680000,836.918331,2.349953,25.901550,3.820461,245.020678
336,6.700000,847.276231,2.414276,25.977935,3.817942,245.372366
337,6.720000,857.634131,2.479346,26.054268,3.815389,245.724053
338,6.740000,867.992031,2.545163,26.130550,3.812803,246.075741
339,6.760000,894.922571,2.612356,26.206779,3.810157,246.990128
340,6.780000,903.208891,2.680843,26.282955,3.807453,247.271478
341,6.800000,928.067852,2.750543,26.359077,3.804697,248.115528
342,6.820000,950.855232,2.822003,26.435143,3.801863,248.889241
343,6.840000,963.284712,2.894748,26.511151,3.798973,249.311266
344,6.860000,973.642612,2.968303,26.587101,3.796046,249.662953
345,6.880000,981.928932,3.042508,26.662992,3.793089,249.944303
346,6.900000,1010.931053,3.118069,26.738824,3.790072,250.929028
347,6.920000,1025.432113,3.195217,26.814595,3.786985,251.421391
348,6.940000,1042.004753,3.273478,26.890303,3.783848,251.984091
349,6.960000,1058.577393,3.352927,26.965948,3.780657,252.546791
350,6.980000,1064.792133,3.433170,27.041529,3.777429,252.757803
351,7.000000,1079.293194,3.514126,27.117045,3.774168,253.250166
352,7.020000,1102.080574,3.596418,27.192495,3.770847,254.023878
353,7.040000,1112.438474,3.679886,27.267878,3.767473,254.375566
354,7.060000,1143.512174,3.764839,27.343193,3.764031,255.430628
355,7.080000,1141.440594,3.850806,27.418439,3.760543,255.360291
356,7.100000,1170.442715,3.937704,27.493615,3.757012,256.345016
357,7.120000,1187.015355,4.026231,27.568719,3.753407,256.907716
358,7.140000,1205.659575,4.115994,27.643750,3.749745,257.540753
359,7.160000,1236.733275,4.207531,27.718708,3.746003,258.595816
360,7.180000,1236.733275,4.300140,27.793590,3.742211,258.595816
361,7.200000,1265.735396,4.393739,27.868396,3.738372,259.580541
362,7.220000,1292.665936,4.489331,27.943124,3.734443,260.494928
363,7.240000,1296.809096,4.585982,28.017773,3.730464,260.635603
364,7.260000,1334.097537,4.684073,28.092342,3.726418,261.901678
365,7.280000,1348.598597,4.783986,28.166829,3.722289,262.394041
366,7.300000,1369.314397,4.885097,28.241233,3.718103,263.097416
367,7.320000,1387.958617,4.987556,28.315552,3.713853,263.730453
368,7.340000,1410.745998,5.091435,28.389786,3.709536,264.504166
369,7.360000,1441.819698,5.197189,28.463933,3.705133,265.559228
370,7.380000,1435.604958,5.303737,28.537991,3.700690,265.348216
371,7.400000,1477.036558,5.411459,28.611960,3.696190,266.754966
372,7.420000,1485.322878,5.520885,28.685838,3.691609,267.036316
373,7.440000,1506.038679,5.631245,28.759624,3.686982,267.739691
374,7.460000,1532.969219,5.743220,28.833316,3.682278,268.654078
