[N02-CD-2024-T4-NU-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
95,0.188000,5874.005766,2.913025,0.712425,3.750964,53.706753
96,0.190000,5631.778724,2.956177,0.719926,3.750083,51.560017
97,0.192000,5539.501756,2.998066,0.727425,3.749228,50.742212
98,0.194000,5576.989274,3.039739,0.734923,3.748378,51.074445
99,0.196000,5781.728798,3.082311,0.742419,3.747509,52.888949
100,0.198000,6041.257771,3.126612,0.749913,3.746603,55.189024
101,0.200000,6243.113639,3.172631,0.757405,3.745661,56.977971
102,0.202000,6286.368468,3.219556,0.764896,3.744700,57.361317
103,0.204000,6145.069361,3.266102,0.772384,3.743747,56.109054
104,0.206000,5923.027905,3.311277,0.779871,3.742822,54.141212
105,0.208000,5686.568174,3.354725,0.787355,3.741933,52.045588
106,0.210000,5502.014237,3.396587,0.794838,3.741077,50.409979
107,0.212000,5380.900716,3.437296,0.802320,3.740245,49.336611
108,0.214000,5357.831474,3.477457,0.809799,3.739424,49.132160
109,0.216000,5421.271890,3.517760,0.817277,3.738600,49.694400
110,0.218000,5568.338308,3.558841,0.824754,3.737760,50.997776
111,0.220000,5793.263419,3.601303,0.832228,3.736890,52.991175
112,0.222000,6122.000118,3.645824,0.839701,3.735978,55.904603
113,0.224000,6511.293579,3.693015,0.847172,3.735009,59.354716
114,0.226000,6880.401452,3.743026,0.854641,3.733980,62.625934
115,0.228000,7116.861183,3.795284,0.862108,3.732904,64.721558
116,0.230000,7177.417944,3.848635,0.869573,3.731805,65.258242
117,0.232000,7059.188078,3.901756,0.877035,3.730711,64.210430
118,0.234000,6837.146623,3.953592,0.884496,3.729643,62.242588
119,0.236000,6594.919581,4.003682,0.891954,3.728611,60.095851
120,0.238000,6424.783921,4.052221,0.899410,3.727612,58.588024
121,0.240000,6341.157918,4.099801,0.906864,3.726633,57.846889
122,0.242000,6309.437710,4.146939,0.914317,3.725662,57.565768
123,0.244000,6312.321366,4.193957,0.921767,3.724694,57.591325
124,0.246000,6335.390608,4.241060,0.929216,3.723724,57.795776
125,0.248000,6372.878126,4.288376,0.936662,3.722749,58.128009
126,0.250000,6421.900266,4.336001,0.944107,3.721767,58.562468
127,0.252000,6447.853163,4.383893,0.951549,3.720780,58.792475
128,0.254000,6436.318542,4.431826,0.958990,3.719791,58.690250
129,0.256000,6352.692539,4.479392,0.966428,3.718810,57.949114
130,0.258000,6133.534739,4.525820,0.973865,3.717852,56.006829
131,0.260000,5819.216316,4.570253,0.981300,3.716936,53.221182
132,0.262000,5519.316169,4.612393,0.988733,3.716069,50.563318
133,0.264000,5233.834298,4.652348,0.996164,3.715247,48.033235
134,0.266000,5055.047672,4.690570,1.003594,3.714461,46.448739
135,0.268000,5034.862085,4.728045,1.011022,3.713691,46.269844
136,0.270000,5101.186156,4.765683,1.018448,3.712917,46.857641
137,0.272000,5213.648711,4.803977,1.025874,3.712130,47.854340
138,0.274000,5346.296853,4.843173,1.033297,3.711323,49.029934
139,0.276000,5470.294030,4.883312,1.040719,3.710496,50.128859
140,0.278000,5579.872929,4.924309,1.048139,3.709651,51.100002
141,0.280000,5669.266243,4.966034,1.055557,3.708790,51.892250
142,0.282000,5747.124935,5.008370,1.062974,3.707916,52.582272
143,0.284000,5830.750937,5.051295,1.070389,3.707030,53.323408
144,0.286000,5917.260595,5.094840,1.077802,3.706130,54.090099
145,0.288000,5980.701011,5.138930,1.085214,3.705219,54.652340
146,0.290000,6081.628945,5.183618,1.092623,3.704294,55.546814
147,0.292000,6248.880950,5.229288,1.100031,3.703349,57.029084
148,0.294000,6508.409923,5.276526,1.107436,3.702370,59.329159
149,0.296000,6814.077381,5.325844,1.114840,3.701347,62.038137
150,0.298000,7116.861183,5.377399,1.122242,3.700276,64.721558
151,0.300000,7396.575744,5.431095,1.129641,3.699160,67.200527
152,0.302000,7592.664301,5.486534,1.137038,3.698007,68.938362
153,0.304000,7705.126856,5.543096,1.144433,3.696829,69.935061
154,0.306000,7739.730720,5.600184,1.151826,3.695640,70.241738
155,0.308000,7751.265341,5.657424,1.159216,3.694447,70.343963
156,0.310000,7728.196099,5.714603,1.166603,3.693256,70.139512
157,0.312000,7699.359546,5.771571,1.173989,3.692068,69.883948
158,0.314000,7687.824925,5.828373,1.181372,3.690883,69.781723
159,0.316000,7693.592235,5.885135,1.188752,3.689699,69.832836
160,0.318000,7745.498030,5.942091,1.196131,3.688511,70.292851
161,0.320000,7794.520170,5.999401,1.203506,3.687314,70.727309
162,0.322000,7852.193275,6.057086,1.210880,3.686109,71.238437
163,0.324000,7860.844241,6.114997,1.218251,3.684899,71.315106
164,0.326000,7837.774998,6.172835,1.225619,3.683690,71.110655
165,0.328000,7777.218238,6.230346,1.232986,3.682488,70.573971
166,0.330000,7656.104717,6.287170,1.240349,3.681299,69.500602
167,0.332000,7485.969057,6.342904,1.247711,3.680134,67.992775
168,0.334000,7281.229533,6.397241,1.255070,3.678998,66.178272
169,0.336000,7093.791941,6.450119,1.262427,3.677893,64.517106
170,0.338000,6929.423591,6.501687,1.269782,3.676815,63.060392
171,0.340000,6851.564899,6.552350,1.277134,3.675756,62.370370
172,0.342000,6854.448555,6.602723,1.284485,3.674703,62.395926
173,0.344000,6929.423591,6.653367,1.291833,3.673644,63.060392
174,0.346000,7062.071733,6.704759,1.299179,3.672568,64.235986
175,0.348000,7200.487186,6.757132,1.306523,3.671472,65.462693
176,0.350000,7298.531465,6.810356,1.313865,3.670357,66.331610
177,0.352000,7361.971880,6.864157,1.321205,3.669229,66.893851
178,0.354000,7439.830572,6.918460,1.328542,3.668090,67.583873
179,0.356000,7514.805609,6.973306,1.335877,3.666940,68.248339
180,0.358000,7543.642162,7.028516,1.343210,3.665781,68.503903
181,0.360000,7569.595059,7.083909,1.350540,3.664618,68.733911
182,0.362000,7627.268164,7.139591,1.357868,3.663448,69.245039
183,0.364000,7705.126856,7.195751,1.365194,3.662268,69.935061
184,0.366000,7832.007688,7.252643,1.372517,3.661071,71.059542
185,0.368000,8007.910659,7.310624,1.379838,3.659851,72.618482
186,0.370000,8209.766527,7.369968,1.387157,3.658602,74.407429
187,0.372000,8443.342603,7.430885,1.394472,3.657318,76.477497
188,0.374000,8639.431161,7.493350,1.401786,3.656001,78.215331
189,0.376000,8774.962958,7.557006,1.409096,3.654658,79.416482
190,0.378000,8847.054340,7.621396,1.416404,3.653298,80.055392
