[N02-CD-HDPE-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
97,1.920000,10.295220,0.070127,7.888013,4.116377,26.975156
98,1.940000,8.236176,0.070890,7.970342,4.116544,26.903698
99,1.960000,8.236176,0.071568,8.052675,4.116713,26.903698
100,1.980000,4.118088,0.072077,8.135011,4.116890,26.760783
101,2.000000,12.354264,0.072755,8.217350,4.117059,27.046613
102,2.020000,8.236176,0.073603,8.299693,4.117222,26.903698
103,2.040000,8.236176,0.074281,8.382039,4.117392,26.903698
104,2.060000,10.295220,0.075044,8.464389,4.117558,26.975156
105,2.080000,6.177132,0.075722,8.546741,4.117727,26.832241
106,2.100000,8.236176,0.076316,8.629098,4.117900,26.903698
107,2.120000,12.354264,0.077164,8.711457,4.118063,27.046613
108,2.140000,4.118088,0.077842,8.793820,4.118233,26.760783
109,2.160000,10.295220,0.078436,8.876187,4.118406,26.975156
110,2.180000,14.413308,0.079453,8.958556,4.118562,27.118070
111,2.200000,8.236176,0.080386,9.040929,4.118722,26.903698
112,2.220000,8.236176,0.081065,9.123305,4.118891,26.903698
113,2.240000,10.295220,0.081828,9.205685,4.119057,26.975156
114,2.260000,2.059044,0.082337,9.288068,4.119234,26.689326
115,2.280000,6.177132,0.082676,9.370454,4.119417,26.832241
116,2.300000,12.354264,0.083439,9.452844,4.119583,27.046613
117,2.320000,18.531396,0.084712,9.535237,4.119729,27.260985
118,2.340000,14.413308,0.086069,9.617633,4.119872,27.118070
119,2.360000,10.295220,0.087087,9.700032,4.120028,26.975156
120,2.380000,2.059044,0.087596,9.782435,4.120205,26.689326
121,2.400000,10.295220,0.088105,9.864841,4.120381,26.975156
122,2.420000,8.236176,0.088869,9.947250,4.120547,26.903698
123,2.440000,6.177132,0.089463,10.029663,4.120720,26.832241
124,2.460000,4.118088,0.089887,10.112079,4.120900,26.760783
125,2.480000,10.295220,0.090481,10.194498,4.121072,26.975156
126,2.500000,12.354264,0.091414,10.276922,4.121232,27.046613
127,2.520000,10.295220,0.092348,10.359348,4.121392,26.975156
128,2.540000,4.118088,0.092942,10.441777,4.121565,26.760783
129,2.560000,12.354264,0.093621,10.524210,4.121734,27.046613
130,2.580000,10.295220,0.094554,10.606647,4.121894,26.975156
131,2.600000,4.118088,0.095148,10.689086,4.122067,26.760783
132,2.620000,14.413308,0.095912,10.771529,4.122233,27.118070
133,2.640000,12.354264,0.097016,10.853975,4.122386,27.046613
134,2.660000,10.295220,0.097949,10.936425,4.122545,26.975156
135,2.680000,8.236176,0.098713,11.018877,4.122712,26.903698
136,2.700000,10.295220,0.099477,11.101333,4.122878,26.975156
137,2.720000,6.177132,0.100157,11.183792,4.123048,26.832241
138,2.740000,2.059044,0.100496,11.266255,4.123230,26.689326
139,2.760000,12.354264,0.101090,11.348722,4.123403,27.046613
140,2.780000,6.177132,0.101855,11.431191,4.123570,26.832241
141,2.800000,6.177132,0.102364,11.513664,4.123746,26.832241
142,2.820000,0.000000,0.102619,11.596141,4.123932,26.617869
143,2.840000,14.413308,0.103213,11.678622,4.124105,27.118070
144,2.860000,18.531396,0.104572,11.761105,4.124248,27.260985
145,2.880000,12.354264,0.105846,11.843591,4.124394,27.046613
146,2.900000,6.177132,0.106610,11.926081,4.124560,26.832241
147,2.920000,6.177132,0.107120,12.008574,4.124737,26.832241
148,2.940000,16.472352,0.108054,12.091070,4.124896,27.189528
149,2.960000,12.354264,0.109243,12.173570,4.125046,27.046613
150,2.980000,8.236176,0.110092,12.256072,4.125209,26.903698
151,3.000000,16.472352,0.111112,12.338578,4.125365,27.189528
152,3.020000,2.059044,0.111876,12.421087,4.125531,26.689326
153,3.040000,6.177132,0.112216,12.503599,4.125714,26.832241
154,3.060000,-2.059044,0.112386,12.586116,4.125904,26.546411
155,3.080000,8.236176,0.112641,12.668636,4.126090,26.903698
156,3.100000,8.236176,0.113320,12.751159,4.126259,26.903698
157,3.120000,-2.059044,0.113575,12.833686,4.126446,26.546411
158,3.140000,10.295220,0.113915,12.916217,4.126628,26.975156
159,3.160000,10.295220,0.114765,12.998751,4.126791,26.975156
160,3.180000,12.354264,0.115700,13.081288,4.126951,27.046613
161,3.200000,14.413308,0.116804,13.163829,4.127104,27.118070
162,3.220000,10.295220,0.117824,13.246373,4.127260,26.975156
163,3.240000,10.295220,0.118674,13.328920,4.127423,26.975156
164,3.260000,20.590440,0.119949,13.411469,4.127570,27.332442
165,3.280000,18.531396,0.121563,13.494022,4.127703,27.260985
166,3.300000,12.354264,0.122838,13.576578,4.127849,27.046613
167,3.320000,8.236176,0.123688,13.659136,4.128012,26.903698
168,3.340000,4.118088,0.124198,13.741698,4.128188,26.760783
169,3.360000,10.295220,0.124793,13.824264,4.128361,26.975156
170,3.380000,10.295220,0.125643,13.906833,4.128524,26.975156
171,3.400000,4.118088,0.126238,13.989405,4.128697,26.760783
172,3.420000,10.295220,0.126834,14.071980,4.128870,26.975156
173,3.440000,10.295220,0.127684,14.154560,4.129033,26.975156
174,3.460000,12.354264,0.128619,14.237142,4.129192,27.046613
175,3.480000,16.472352,0.129809,14.319727,4.129342,27.189528
176,3.500000,6.177132,0.130745,14.402316,4.129502,26.832241
177,3.520000,10.295220,0.131425,14.484907,4.129671,26.975156
178,3.540000,8.236176,0.132190,14.567502,4.129837,26.903698
179,3.560000,10.295220,0.132955,14.650101,4.130004,26.975156
180,3.580000,8.236176,0.133721,14.732703,4.130170,26.903698
181,3.600000,10.295220,0.134486,14.815308,4.130336,26.975156
182,3.620000,0.000000,0.134911,14.897916,4.130516,26.617869
183,3.640000,2.059044,0.134996,14.980528,4.130708,26.689326
184,3.660000,6.177132,0.135337,15.063144,4.130891,26.832241
185,3.680000,16.472352,0.136272,15.145764,4.131051,27.189528
186,3.700000,12.354264,0.137463,15.228386,4.131201,27.046613
187,3.720000,8.236176,0.138314,15.311012,4.131364,26.903698
188,3.740000,22.649484,0.139590,15.393641,4.131510,27.403900
189,3.760000,10.295220,0.140951,15.476272,4.131653,26.975156
190,3.780000,10.295220,0.141802,15.558907,4.131816,26.975156
191,3.800000,8.236176,0.142567,15.641545,4.131982,26.903698
192,3.820000,6.177132,0.143163,15.724186,4.132155,26.832241
193,3.840000,10.295220,0.143844,15.806831,4.132325,26.975156
194,3.860000,10.295220,0.144695,15.889479,4.132487,26.975156
195,3.880000,14.413308,0.145716,15.972131,4.132644,27.118070
196,3.900000,4.118088,0.146482,16.054785,4.132810,26.760783
197,3.920000,12.354264,0.147162,16.137443,4.132980,27.046613
198,3.940000,6.177132,0.147928,16.220104,4.133146,26.832241
199,3.960000,8.236176,0.148524,16.302769,4.133319,26.903698
200,3.980000,12.354264,0.149375,16.385437,4.133482,27.046613
201,4.000000,16.472352,0.150567,16.468108,4.133631,27.189528
202,4.020000,4.118088,0.151418,16.550782,4.133794,26.760783
203,4.040000,6.177132,0.151843,16.633460,4.133974,26.832241
204,4.060000,6.177132,0.152354,16.716141,4.134150,26.832241
205,4.080000,12.354264,0.153120,16.798826,4.134316,27.046613
206,4.100000,8.236176,0.153971,16.881514,4.134479,26.903698
207,4.120000,8.236176,0.154653,16.964205,4.134649,26.903698
208,4.140000,8.236176,0.155334,17.046900,4.134818,26.903698
209,4.160000,18.531396,0.156440,17.129598,4.134971,27.260985
210,4.180000,16.472352,0.157888,17.212298,4.135111,27.189528
211,4.200000,8.236176,0.158910,17.295002,4.135267,26.903698
212,4.220000,10.295220,0.159676,17.377709,4.135434,26.975156
213,4.240000,6.177132,0.160357,17.460420,4.135603,26.832241
214,4.260000,6.177132,0.160868,17.543133,4.135779,26.832241
215,4.280000,18.531396,0.161890,17.625851,4.135936,27.260985
216,4.300000,16.472352,0.163338,17.708571,4.136075,27.189528
217,4.320000,10.295220,0.164445,17.791294,4.136228,26.975156
218,4.340000,12.354264,0.165382,17.874020,4.136388,27.046613
219,4.360000,12.354264,0.166404,17.956749,4.136544,27.046613
220,4.380000,2.059044,0.167000,18.039482,4.136717,26.689326
221,4.400000,16.472352,0.167767,18.122218,4.136883,27.189528
222,4.420000,12.354264,0.168959,18.204957,4.137033,27.046613
223,4.440000,49.417056,0.171515,18.287699,4.137130,28.332845
224,4.460000,98.834112,0.177648,18.370441,4.137087,30.047822
225,4.480000,98.834112,0.185826,18.453181,4.136964,30.047822
226,4.500000,86.479848,0.193492,18.535920,4.136861,29.619078
227,4.520000,86.479848,0.200647,18.618656,4.136779,29.619078
228,4.540000,96.775068,0.208228,18.701391,4.136679,29.976365
229,4.560000,98.834112,0.216319,18.784123,4.136560,30.047822
230,4.580000,84.420804,0.223900,18.866853,4.136461,29.547621
231,4.600000,90.597936,0.231139,18.949581,4.136375,29.761993
232,4.620000,80.302716,0.238208,19.032308,4.136295,29.404706
233,4.640000,113.247420,0.246214,19.115033,4.136179,30.548024
234,4.660000,123.542640,0.256008,19.197755,4.135994,30.905311
235,4.680000,127.660728,0.266397,19.280472,4.135785,31.048225
236,4.700000,86.479848,0.275253,19.363187,4.135636,29.619078
237,4.720000,76.184628,0.281981,19.445899,4.135569,29.261791
238,4.740000,74.125584,0.288197,19.528610,4.135523,29.190334
239,4.760000,57.653232,0.293647,19.611320,4.135507,28.618675
240,4.780000,65.889408,0.298756,19.694030,4.135504,28.904504
241,4.800000,59.712276,0.303950,19.776740,4.135497,28.690132
242,4.820000,63.830364,0.309059,19.859450,4.135494,28.833047
243,4.840000,72.066540,0.314679,19.942160,4.135471,29.118877
244,4.860000,94.716024,0.321576,20.024868,4.135399,29.904908
245,4.880000,105.011244,0.329836,20.107575,4.135273,30.262194
