[N02-CD-HDPE-0C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
234,4.660000,67.948452,0.011167,19.178793,4.135617,28.833047
235,4.680000,96.775068,0.017980,19.261504,4.135548,29.833450
236,4.700000,111.188376,0.026580,19.344214,4.135408,30.333652
237,4.720000,226.494839,0.040544,19.426918,4.135060,34.335264
238,4.740000,218.258663,0.058933,19.509614,4.134539,34.049435
239,4.760000,216.199619,0.076895,19.592300,4.134035,33.977977
240,4.780000,273.852851,0.097153,19.674975,4.133441,35.978784
241,4.800000,341.801303,0.122598,19.757636,4.132644,38.336877
242,4.820000,382.982183,0.152547,19.840279,4.131672,39.766024
243,4.840000,413.867843,0.185465,19.922902,4.130583,40.837884
244,4.860000,444.753502,0.220926,20.005501,4.129395,41.909745
245,4.880000,391.218359,0.255442,20.088078,4.128243,40.051853
246,4.900000,413.867843,0.288673,20.170632,4.127141,40.837884
247,4.920000,420.044975,0.323085,20.253163,4.125992,41.052257
248,4.940000,424.163063,0.357912,20.335671,4.124827,41.195171
249,4.960000,409.749755,0.392305,20.418156,4.123679,40.694970
250,4.980000,424.163063,0.426688,20.500618,4.122530,41.195171
251,5.000000,411.808799,0.461147,20.583057,4.121379,40.766427
252,5.020000,401.513579,0.494662,20.665474,4.120263,40.409140
253,5.040000,452.989678,0.529865,20.747867,4.119082,42.195574
254,5.060000,477.698206,0.568194,20.830236,4.117777,43.053063
255,5.080000,496.229602,0.608292,20.912578,4.116403,43.696179
256,5.100000,504.465778,0.649477,20.994891,4.114986,43.982009
257,5.120000,545.646658,0.692681,21.077176,4.113489,45.411156
258,5.140000,558.000922,0.738070,21.159430,4.111905,45.839900
259,5.160000,576.532318,0.784712,21.241652,4.110272,46.483016
260,5.180000,613.595110,0.833619,21.323840,4.108549,47.769249
261,5.200000,609.477022,0.883859,21.405993,4.106773,47.626334
262,5.220000,621.831286,0.934415,21.488111,4.104984,48.055078
263,5.240000,625.949374,0.985624,21.570192,4.103168,48.197993
264,5.260000,636.244594,1.037403,21.652237,4.101329,48.555280
265,5.280000,640.362682,1.089749,21.734245,4.099467,48.698195
266,5.300000,658.894078,1.142999,21.816216,4.097568,49.341311
267,5.320000,652.716946,1.196730,21.898148,4.095650,49.126939
268,5.340000,663.012166,1.250605,21.980042,4.093724,49.484226
269,5.360000,667.130254,1.305045,22.061897,4.091776,49.627140
270,5.380000,685.661650,1.360384,22.143712,4.089791,50.270257
271,5.400000,700.074957,1.417044,22.225488,4.087753,50.770458
272,5.420000,708.311133,1.474600,22.307222,4.085678,51.056288
273,5.440000,730.960617,1.533389,22.388914,4.083553,51.842319
274,5.460000,741.255837,1.593491,22.470564,4.081376,52.199606
275,5.480000,768.023409,1.655073,22.552169,4.079138,53.128551
276,5.500000,786.554805,1.718469,22.633728,4.076828,53.771668
277,5.520000,803.027157,1.783254,22.715241,4.074461,54.343327
278,5.540000,815.381421,1.849176,22.796706,4.072048,54.772071
279,5.560000,831.853773,1.916232,22.878123,4.069588,55.343730
280,5.580000,842.148993,1.984336,22.959490,4.067085,55.701017
281,5.600000,852.444213,2.053235,23.040806,4.064548,56.058303
282,5.620000,873.034653,2.123345,23.122071,4.061962,56.772877
